device_id,connection_date,connection_time,device_type
460,2023-03-09,2023-04-15 09:37:02,Watch
357,2023-01-12,2023-04-15 18:40:41,Watch
877,2023-01-15,2023-04-15 18:20:47,Speaker
14,2023-03-16,2023-04-15 21:48:18,IoT Device
388,2023-01-14,2023-04-15 22:08:51,Speaker
945,2023-03-14,2023-04-15 14:42:52,Monitor
416,2023-02-11,2023-04-15 12:32:32,IoT Device
24,2023-01-27,2023-04-15 23:14:53,Monitor
552,2023-01-27,2023-04-15 22:59:42,IoT Device
861,2023-03-19,2023-04-15 09:01:10,IoT Device
741,2023-03-25,2023-04-15 15:16:56,Speaker
70,2023-02-07,2023-04-15 08:25:10,Speaker
401,2023-02-14,2023-04-15 17:40:17,IoT Device
87,2023-02-08,2023-04-15 23:19:46,IoT Device
33,2023-03-23,2023-04-15 15:19:01,Watch
68,2023-02-16,2023-04-15 02:03:35,IoT Device
797,2023-03-14,2023-04-15 06:12:08,Speaker
732,2023-02-15,2023-04-15 15:38:22,Watch
706,2023-03-26,2023-04-15 18:11:50,Speaker
656,2023-03-19,2023-04-15 00:05:50,Monitor
99,2023-01-18,2023-04-15 12:19:35,IoT Device
610,2023-03-22,2023-04-15 18:30:44,Speaker
25,2023-02-20,2023-04-15 14:37:39,Speaker
376,2023-03-08,2023-04-15 16:09:05,IoT Device
953,2023-02-28,2023-04-15 18:41:16,Watch
838,2023-02-16,2023-04-15 16:42:03,IoT Device
164,2023-02-15,2023-04-15 00:33:51,Watch
506,2023-03-08,2023-04-15 15:17:14,IoT Device
925,2023-01-23,2023-04-15 03:43:03,IoT Device
740,2023-03-25,2023-04-15 23:56:17,Speaker
150,2023-02-10,2023-04-15 10:22:36,Monitor
6,2023-01-13,2023-04-15 02:20:47,Speaker
259,2023-03-04,2023-04-15 17:25:59,Speaker
405,2023-01-15,2023-04-15 12:21:30,Monitor
865,2023-01-05,2023-04-15 17:31:54,Watch
565,2023-01-17,2023-04-15 18:41:18,Monitor
179,2023-01-14,2023-04-15 11:53:32,Speaker
161,2023-03-06,2023-04-15 03:21:08,Watch
419,2023-02-01,2023-04-15 03:30:50,Speaker
325,2023-03-23,2023-04-15 15:53:01,Speaker
347,2023-01-06,2023-04-15 20:22:12,IoT Device
109,2023-02-11,2023-04-15 22:08:07,Monitor
359,2023-03-19,2023-04-15 14:34:41,Watch
880,2023-02-24,2023-04-15 15:10:45,IoT Device
243,2023-02-22,2023-04-15 21:13:49,Watch
383,2023-01-30,2023-04-15 15:18:39,Speaker
629,2023-02-01,2023-04-15 00:41:25,Watch
523,2023-03-29,2023-04-15 23:36:44,Watch
684,2023-03-14,2023-04-15 10:35:14,Speaker
645,2023-02-26,2023-04-15 18:46:48,IoT Device
869,2023-03-25,2023-04-15 01:12:27,Monitor
791,2023-03-29,2023-04-15 13:25:52,IoT Device
802,2023-01-22,2023-04-15 18:47:09,Watch
800,2023-01-26,2023-04-15 11:04:38,Monitor
723,2023-01-25,2023-04-15 23:08:01,Watch
774,2023-03-10,2023-04-15 17:02:48,IoT Device
130,2023-02-26,2023-04-15 20:09:45,Watch
119,2023-02-22,2023-04-15 18:45:12,Watch
781,2023-02-21,2023-04-15 02:43:42,Watch
391,2023-01-24,2023-04-15 16:44:59,IoT Device
367,2023-02-02,2023-04-15 02:47:39,Monitor
393,2023-03-05,2023-04-15 07:09:41,IoT Device
976,2023-03-07,2023-04-15 00:21:41,Speaker
609,2023-01-02,2023-04-15 02:29:39,Speaker
469,2023-03-24,2023-04-15 21:25:15,Speaker
673,2023-03-25,2023-04-15 14:15:23,Watch
951,2023-03-21,2023-04-15 01:34:39,Speaker
364,2023-01-25,2023-04-15 11:15:19,IoT Device
948,2023-02-25,2023-04-15 02:25:17,Speaker
349,2023-03-14,2023-04-15 10:29:16,Watch
924,2023-03-02,2023-04-15 05:18:01,Watch
496,2023-03-30,2023-04-15 16:25:54,Monitor
785,2023-01-30,2023-04-15 15:23:21,Speaker
740,2023-03-10,2023-04-15 17:52:03,Watch
62,2023-03-19,2023-04-15 09:47:29,Watch
386,2023-03-02,2023-04-15 11:20:19,Watch
877,2023-03-10,2023-04-15 19:02:48,Monitor
897,2023-01-31,2023-04-15 02:48:11,Monitor
600,2023-03-21,2023-04-15 22:56:08,Speaker
167,2023-01-21,2023-04-15 13:45:41,IoT Device
67,2023-02-22,2023-04-15 17:55:47,IoT Device
980,2023-01-01,2023-04-15 03:29:47,Speaker
442,2023-03-22,2023-04-15 15:23:30,IoT Device
740,2023-03-29,2023-04-15 18:39:34,IoT Device
637,2023-03-13,2023-04-15 09:42:26,Monitor
328,2023-02-28,2023-04-15 08:55:52,IoT Device
245,2023-03-19,2023-04-15 10:14:24,Watch
936,2023-03-10,2023-04-15 07:56:09,Monitor
988,2023-03-03,2023-04-15 03:33:52,Monitor
718,2023-02-10,2023-04-15 03:53:54,IoT Device
97,2023-01-18,2023-04-15 03:02:48,Speaker
539,2023-03-24,2023-04-15 00:17:51,IoT Device
114,2023-01-31,2023-04-15 04:23:42,IoT Device
317,2023-02-03,2023-04-15 00:42:41,Speaker
209,2023-01-22,2023-04-15 07:51:57,IoT Device
597,2023-01-27,2023-04-15 11:45:39,Speaker
702,2023-02-20,2023-04-15 07:38:37,Speaker
934,2023-03-06,2023-04-15 00:01:28,IoT Device
357,2023-02-13,2023-04-15 12:02:07,Speaker
288,2023-01-07,2023-04-15 09:27:38,Watch
872,2023-01-31,2023-04-15 14:28:41,Monitor
551,2023-01-08,2023-04-15 10:25:03,Watch
999,2023-01-22,2023-04-15 18:24:41,Watch
825,2023-03-25,2023-04-15 00:14:01,Monitor
927,2023-03-12,2023-04-15 04:05:29,Watch
349,2023-02-07,2023-04-15 22:19:02,Monitor
525,2023-02-09,2023-04-15 06:51:24,Monitor
907,2023-03-08,2023-04-15 03:06:23,Watch
652,2023-03-03,2023-04-15 16:14:41,Monitor
899,2023-01-19,2023-04-15 21:55:08,Speaker
618,2023-01-21,2023-04-15 03:19:54,Monitor
658,2023-03-09,2023-04-15 18:31:39,Watch
793,2023-01-29,2023-04-15 17:20:17,IoT Device
150,2023-01-19,2023-04-15 15:36:09,IoT Device
192,2023-01-20,2023-04-15 04:34:15,Monitor
868,2023-02-15,2023-04-15 22:32:06,Monitor
679,2023-03-31,2023-04-15 03:53:57,IoT Device
138,2023-03-06,2023-04-15 03:59:24,Speaker
899,2023-01-20,2023-04-15 09:36:06,Monitor
251,2023-01-31,2023-04-15 20:09:19,Watch
987,2023-03-07,2023-04-15 02:31:36,Speaker
254,2023-01-06,2023-04-15 03:00:51,Speaker
278,2023-02-25,2023-04-15 15:53:35,Speaker
55,2023-03-27,2023-04-15 06:38:28,IoT Device
776,2023-03-28,2023-04-15 11:46:27,Watch
452,2023-03-25,2023-04-15 22:29:16,IoT Device
973,2023-03-31,2023-04-15 06:58:04,Speaker
982,2023-03-15,2023-04-15 22:18:22,IoT Device
134,2023-03-22,2023-04-15 12:02:31,Speaker
172,2023-01-09,2023-04-15 16:21:03,IoT Device
48,2023-03-26,2023-04-15 16:46:33,IoT Device
905,2023-03-13,2023-04-15 13:32:35,Watch
143,2023-03-29,2023-04-15 02:21:35,Watch
589,2023-03-24,2023-04-15 22:57:26,IoT Device
848,2023-03-31,2023-04-15 10:27:05,Watch
450,2023-03-03,2023-04-15 06:18:54,Monitor
318,2023-02-16,2023-04-15 21:34:52,Speaker
853,2023-02-14,2023-04-15 01:03:32,IoT Device
321,2023-01-06,2023-04-15 17:40:30,IoT Device
590,2023-02-17,2023-04-15 21:16:50,Watch
90,2023-01-16,2023-04-15 15:53:06,IoT Device
744,2023-01-07,2023-04-15 06:54:05,IoT Device
35,2023-03-19,2023-04-15 19:11:18,Speaker
770,2023-02-03,2023-04-15 14:38:39,Speaker
846,2023-01-21,2023-04-15 19:38:12,Watch
137,2023-01-23,2023-04-15 03:02:09,Watch
352,2023-03-20,2023-04-15 06:49:22,Speaker
673,2023-01-05,2023-04-15 04:57:43,Monitor
559,2023-01-11,2023-04-15 20:17:06,Speaker
332,2023-03-25,2023-04-15 17:00:28,IoT Device
313,2023-02-28,2023-04-15 11:24:07,IoT Device
859,2023-02-10,2023-04-15 20:31:08,Watch
961,2023-03-29,2023-04-15 03:53:06,Speaker
215,2023-01-06,2023-04-15 15:45:01,IoT Device
580,2023-01-11,2023-04-15 20:51:12,IoT Device
896,2023-03-13,2023-04-15 18:29:56,IoT Device
503,2023-03-31,2023-04-15 01:39:07,Watch
244,2023-02-10,2023-04-15 22:32:02,Speaker
998,2023-02-04,2023-04-15 17:32:49,Monitor
494,2023-03-17,2023-04-15 19:35:52,IoT Device
63,2023-03-27,2023-04-15 11:45:08,Watch
773,2023-01-31,2023-04-15 04:04:24,Speaker
741,2023-01-30,2023-04-15 03:20:59,Watch
397,2023-03-27,2023-04-15 11:35:30,Speaker
363,2023-03-07,2023-04-15 20:28:05,Monitor
925,2023-03-30,2023-04-15 14:16:50,IoT Device
852,2023-01-17,2023-04-15 01:05:38,Speaker
917,2023-01-25,2023-04-15 01:15:49,Monitor
265,2023-01-07,2023-04-15 09:19:07,Watch
639,2023-01-20,2023-04-15 04:26:46,Speaker
117,2023-02-28,2023-04-15 10:52:42,Monitor
609,2023-03-11,2023-04-15 18:19:16,Speaker
823,2023-01-16,2023-04-15 09:59:28,Speaker
479,2023-03-30,2023-04-15 12:19:27,Monitor
480,2023-01-11,2023-04-15 14:58:15,Monitor
997,2023-03-13,2023-04-15 21:09:09,IoT Device
233,2023-01-29,2023-04-15 07:52:23,Speaker
591,2023-02-04,2023-04-15 06:30:27,IoT Device
771,2023-04-01,2023-04-15 18:15:13,Monitor
260,2023-01-17,2023-04-15 01:42:27,IoT Device
218,2023-03-25,2023-04-15 00:52:34,Speaker
165,2023-03-02,2023-04-15 09:03:56,Monitor
188,2023-02-05,2023-04-15 17:34:22,Speaker
860,2023-01-20,2023-04-15 08:38:17,Monitor
596,2023-01-02,2023-04-15 19:01:23,Monitor
280,2023-02-19,2023-04-15 05:36:43,Speaker
57,2023-01-28,2023-04-15 15:41:04,Speaker
977,2023-02-24,2023-04-15 03:17:42,Speaker
163,2023-01-08,2023-04-15 14:11:55,Monitor
342,2023-03-30,2023-04-15 10:05:44,Speaker
18,2023-03-13,2023-04-15 16:11:41,Speaker
684,2023-02-16,2023-04-15 01:05:32,IoT Device
275,2023-01-28,2023-04-15 09:46:18,IoT Device
848,2023-03-27,2023-04-15 16:52:44,Watch
248,2023-03-06,2023-04-15 16:59:42,IoT Device
799,2023-02-15,2023-04-15 15:19:37,Speaker
741,2023-02-08,2023-04-15 05:35:14,Watch
547,2023-01-31,2023-04-15 21:25:13,IoT Device
716,2023-01-08,2023-04-15 06:24:03,Watch
786,2023-02-18,2023-04-15 15:00:03,Watch
583,2023-02-12,2023-04-15 19:10:51,Monitor
145,2023-03-08,2023-04-15 09:01:54,Monitor
820,2023-02-05,2023-04-15 10:29:15,Monitor
229,2023-03-24,2023-04-15 18:29:39,IoT Device
270,2023-01-19,2023-04-15 04:14:19,IoT Device
254,2023-01-17,2023-04-15 10:29:02,Watch
472,2023-01-11,2023-04-15 06:47:39,Speaker
627,2023-03-25,2023-04-15 13:49:33,Watch
207,2023-01-15,2023-04-15 18:15:13,Speaker
164,2023-02-01,2023-04-15 06:14:34,IoT Device
575,2023-02-16,2023-04-15 12:36:27,IoT Device
325,2023-01-28,2023-04-15 05:19:50,Monitor
375,2023-01-15,2023-04-15 03:13:30,Speaker
297,2023-01-12,2023-04-15 21:44:14,Watch
969,2023-01-12,2023-04-15 17:28:50,Watch
57,2023-03-13,2023-04-15 08:30:13,Watch
228,2023-01-05,2023-04-15 03:30:00,Watch
101,2023-03-08,2023-04-15 03:14:53,Speaker
788,2023-03-18,2023-04-15 20:55:11,Monitor
778,2023-03-30,2023-04-15 13:26:06,IoT Device
235,2023-02-13,2023-04-15 20:56:10,Watch
945,2023-03-02,2023-04-15 19:07:37,Monitor
577,2023-02-12,2023-04-15 21:29:33,Watch
413,2023-03-06,2023-04-15 01:39:44,Speaker
810,2023-01-04,2023-04-15 17:17:24,IoT Device
309,2023-01-13,2023-04-15 03:20:44,IoT Device
991,2023-03-17,2023-04-15 00:22:21,Monitor
868,2023-03-11,2023-04-15 14:58:46,Watch
108,2023-03-30,2023-04-15 13:26:17,Speaker
898,2023-03-16,2023-04-15 06:07:42,Speaker
32,2023-01-17,2023-04-15 06:10:53,Watch
87,2023-01-01,2023-04-15 08:19:16,Speaker
162,2023-02-14,2023-04-15 16:46:45,Monitor
965,2023-03-10,2023-04-15 10:25:17,Speaker
652,2023-03-03,2023-04-15 10:00:47,Speaker
592,2023-02-22,2023-04-15 20:44:19,Monitor
520,2023-01-30,2023-04-15 22:07:24,Watch
359,2023-03-15,2023-04-15 02:57:30,Speaker
724,2023-03-24,2023-04-15 02:51:17,Monitor
528,2023-03-11,2023-04-15 17:16:15,Monitor
331,2023-03-28,2023-04-15 22:41:57,IoT Device
767,2023-03-31,2023-04-15 17:10:31,Watch
749,2023-01-20,2023-04-15 01:29:55,IoT Device
248,2023-02-25,2023-04-15 14:46:38,Monitor
500,2023-02-24,2023-04-15 00:19:03,IoT Device
957,2023-01-06,2023-04-15 21:18:50,IoT Device
300,2023-02-16,2023-04-15 02:43:31,Watch
247,2023-03-20,2023-04-15 02:53:34,Speaker
166,2023-03-22,2023-04-15 08:43:13,Monitor
885,2023-01-25,2023-04-15 22:34:32,IoT Device
673,2023-02-14,2023-04-15 15:34:13,IoT Device
435,2023-03-25,2023-04-15 00:43:14,Monitor
367,2023-01-15,2023-04-15 15:33:30,Watch
977,2023-02-02,2023-04-15 14:57:45,Watch
98,2023-02-15,2023-04-15 02:59:49,Watch
588,2023-02-21,2023-04-15 04:03:44,Speaker
893,2023-02-13,2023-04-15 05:42:10,Speaker
337,2023-02-21,2023-04-15 14:25:10,IoT Device
513,2023-01-26,2023-04-15 06:44:54,Watch
731,2023-01-06,2023-04-15 12:41:28,Watch
667,2023-02-19,2023-04-15 17:30:32,Watch
840,2023-03-18,2023-04-15 10:31:52,Speaker
239,2023-02-21,2023-04-15 22:47:19,Monitor
849,2023-02-20,2023-04-15 23:13:23,Watch
27,2023-02-18,2023-04-15 07:07:21,Watch
166,2023-01-30,2023-04-15 03:50:09,IoT Device
567,2023-01-01,2023-04-15 04:01:51,Monitor
155,2023-01-13,2023-04-15 02:52:25,Watch
567,2023-02-27,2023-04-15 11:37:42,Watch
905,2023-03-11,2023-04-15 01:26:56,Watch
651,2023-03-03,2023-04-15 21:18:16,IoT Device
558,2023-04-01,2023-04-15 04:50:23,Speaker
441,2023-02-10,2023-04-15 11:37:51,Watch
749,2023-02-15,2023-04-15 19:11:37,Monitor
879,2023-02-03,2023-04-15 02:29:44,IoT Device
555,2023-02-04,2023-04-15 16:14:24,Monitor
645,2023-01-19,2023-04-15 03:36:57,Speaker
948,2023-03-12,2023-04-15 00:13:40,Monitor
389,2023-02-19,2023-04-15 20:52:04,Speaker
259,2023-01-16,2023-04-15 07:21:46,Monitor
588,2023-02-14,2023-04-15 17:23:08,Speaker
633,2023-02-17,2023-04-15 05:31:47,Monitor
956,2023-03-09,2023-04-15 08:02:07,Watch
929,2023-01-20,2023-04-15 12:27:03,Watch
874,2023-03-09,2023-04-15 16:03:39,Watch
555,2023-02-15,2023-04-15 16:06:23,Monitor
471,2023-03-11,2023-04-15 13:39:01,IoT Device
206,2023-01-06,2023-04-15 04:09:35,IoT Device
446,2023-01-28,2023-04-15 05:33:22,Watch
779,2023-03-20,2023-04-15 05:47:06,IoT Device
91,2023-01-14,2023-04-15 19:34:39,Monitor
68,2023-03-05,2023-04-15 12:05:52,Watch
777,2023-03-21,2023-04-15 15:15:19,Monitor
114,2023-03-05,2023-04-15 02:36:49,IoT Device
944,2023-01-03,2023-04-15 02:41:16,Monitor
561,2023-03-28,2023-04-15 03:27:27,Watch
774,2023-01-10,2023-04-15 23:33:42,Monitor
418,2023-02-21,2023-04-15 18:30:56,Speaker
359,2023-02-15,2023-04-15 14:33:38,Watch
578,2023-03-29,2023-04-15 12:54:54,IoT Device
195,2023-02-14,2023-04-15 07:17:43,Speaker
903,2023-01-03,2023-04-15 15:07:08,Speaker
668,2023-02-26,2023-04-15 19:48:18,Speaker
425,2023-02-17,2023-04-15 13:23:16,Monitor
194,2023-03-11,2023-04-15 03:00:22,Monitor
984,2023-03-05,2023-04-15 09:57:08,Speaker
837,2023-02-26,2023-04-15 07:52:46,Monitor
810,2023-01-23,2023-04-15 10:11:15,Watch
865,2023-01-17,2023-04-15 14:07:58,Watch
20,2023-01-24,2023-04-15 21:22:28,Watch
893,2023-02-19,2023-04-15 19:56:01,Speaker
704,2023-01-12,2023-04-15 03:41:31,Watch
478,2023-02-26,2023-04-15 18:48:12,Monitor
898,2023-02-11,2023-04-15 02:44:00,Speaker
811,2023-01-12,2023-04-15 13:56:54,Watch
992,2023-01-19,2023-04-15 19:39:10,Monitor
640,2023-04-01,2023-04-15 16:27:46,IoT Device
50,2023-02-24,2023-04-15 20:15:19,IoT Device
902,2023-02-13,2023-04-15 08:03:22,Monitor
304,2023-03-14,2023-04-15 12:14:26,Watch
357,2023-01-25,2023-04-15 22:05:17,Speaker
746,2023-01-03,2023-04-15 17:46:12,Watch
997,2023-01-03,2023-04-15 22:05:22,IoT Device
213,2023-03-07,2023-04-15 12:37:38,Speaker
903,2023-02-19,2023-04-15 16:38:16,IoT Device
902,2023-01-13,2023-04-15 16:37:49,Speaker
144,2023-03-06,2023-04-15 08:18:57,Speaker
816,2023-03-16,2023-04-15 11:59:25,Watch
961,2023-02-02,2023-04-15 11:45:45,Speaker
145,2023-01-23,2023-04-15 05:59:24,Watch
501,2023-03-29,2023-04-15 22:38:20,Monitor
948,2023-02-14,2023-04-15 19:30:02,IoT Device
896,2023-01-16,2023-04-15 04:54:22,Monitor
405,2023-03-02,2023-04-15 08:54:46,Speaker
826,2023-01-24,2023-04-15 08:44:17,Speaker
61,2023-02-22,2023-04-15 08:03:24,IoT Device
677,2023-01-25,2023-04-15 01:19:16,Monitor
784,2023-01-13,2023-04-15 12:11:53,Monitor
348,2023-01-22,2023-04-15 04:03:54,Monitor
306,2023-01-29,2023-04-15 19:32:28,Speaker
681,2023-02-07,2023-04-15 10:14:42,Speaker
226,2023-03-01,2023-04-15 02:20:11,Monitor
147,2023-01-27,2023-04-15 07:25:44,Monitor
593,2023-01-09,2023-04-15 16:57:45,Watch
235,2023-03-01,2023-04-15 14:40:47,Watch
809,2023-01-20,2023-04-15 06:42:50,IoT Device
162,2023-01-06,2023-04-15 00:27:22,Watch
914,2023-02-14,2023-04-15 21:17:09,Monitor
783,2023-03-19,2023-04-15 08:32:02,Monitor
161,2023-03-31,2023-04-15 03:10:43,Speaker
847,2023-01-25,2023-04-15 01:45:15,Speaker
772,2023-01-17,2023-04-15 01:55:27,IoT Device
50,2023-03-04,2023-04-15 20:42:03,IoT Device
857,2023-01-09,2023-04-15 04:21:56,Monitor
222,2023-01-14,2023-04-15 21:50:36,Speaker
995,2023-03-15,2023-04-15 11:40:10,Monitor
802,2023-01-28,2023-04-15 16:55:52,IoT Device
361,2023-03-29,2023-04-15 17:05:21,Watch
298,2023-03-31,2023-04-15 22:36:07,IoT Device
245,2023-03-04,2023-04-15 19:09:07,Speaker
352,2023-03-30,2023-04-15 05:43:57,Watch
681,2023-01-10,2023-04-15 08:23:22,Watch
796,2023-03-24,2023-04-15 05:49:42,Watch
555,2023-01-05,2023-04-15 21:51:30,Monitor
758,2023-03-30,2023-04-15 19:04:24,Monitor
8,2023-02-21,2023-04-15 23:23:15,Watch
685,2023-02-13,2023-04-15 05:26:08,Monitor
243,2023-01-16,2023-04-15 16:11:24,Speaker
682,2023-03-17,2023-04-15 22:10:39,IoT Device
898,2023-03-27,2023-04-15 06:48:52,Monitor
707,2023-01-07,2023-04-15 02:01:17,Watch
583,2023-02-15,2023-04-15 03:51:21,Monitor
4,2023-01-21,2023-04-15 21:46:41,Speaker
237,2023-01-28,2023-04-15 05:49:47,IoT Device
656,2023-03-21,2023-04-15 02:09:06,IoT Device
337,2023-02-24,2023-04-15 19:41:22,IoT Device
158,2023-02-28,2023-04-15 18:37:17,Watch
520,2023-03-10,2023-04-15 13:12:40,Speaker
605,2023-02-19,2023-04-15 22:45:32,Monitor
839,2023-03-29,2023-04-15 10:10:17,Watch
46,2023-03-05,2023-04-15 05:11:25,Speaker
718,2023-03-03,2023-04-15 11:17:37,Watch
174,2023-02-11,2023-04-15 20:36:27,Monitor
294,2023-01-17,2023-04-15 23:21:23,Monitor
996,2023-01-26,2023-04-15 02:03:42,Speaker
971,2023-03-11,2023-04-15 17:16:35,Monitor
285,2023-03-03,2023-04-15 08:40:47,Watch
165,2023-03-22,2023-04-15 02:19:28,Monitor
549,2023-01-06,2023-04-15 06:38:17,Monitor
123,2023-02-16,2023-04-15 11:05:04,Speaker
483,2023-02-13,2023-04-15 23:50:20,Watch
122,2023-01-10,2023-04-15 03:48:56,IoT Device
240,2023-01-02,2023-04-15 22:21:56,Monitor
745,2023-03-18,2023-04-15 11:40:54,Monitor
96,2023-03-19,2023-04-15 12:20:47,Monitor
547,2023-01-04,2023-04-15 02:31:39,Speaker
885,2023-01-30,2023-04-15 03:05:36,Speaker
283,2023-01-06,2023-04-15 12:11:04,IoT Device
63,2023-01-24,2023-04-15 00:33:25,Monitor
444,2023-02-14,2023-04-15 22:23:22,Watch
416,2023-01-21,2023-04-15 02:42:35,IoT Device
374,2023-02-01,2023-04-15 00:31:03,Speaker
137,2023-03-20,2023-04-15 13:06:37,Watch
293,2023-02-28,2023-04-15 19:37:51,Speaker
736,2023-03-06,2023-04-15 07:02:08,Watch
839,2023-01-23,2023-04-15 21:34:37,Monitor
593,2023-01-17,2023-04-15 17:31:11,Watch
542,2023-01-01,2023-04-15 04:54:32,Watch
14,2023-01-18,2023-04-15 17:44:00,IoT Device
131,2023-03-03,2023-04-15 17:33:55,Speaker
618,2023-02-19,2023-04-15 23:23:50,Speaker
490,2023-01-15,2023-04-15 23:48:04,Monitor
165,2023-02-15,2023-04-15 15:25:41,Monitor
746,2023-02-21,2023-04-15 06:13:16,Monitor
385,2023-02-08,2023-04-15 16:18:42,IoT Device
565,2023-01-01,2023-04-15 22:00:11,Speaker
967,2023-02-06,2023-04-15 23:46:30,Watch
211,2023-03-30,2023-04-15 19:18:03,Watch
51,2023-01-16,2023-04-15 05:05:44,Speaker
602,2023-03-26,2023-04-15 03:03:07,IoT Device
565,2023-01-29,2023-04-15 00:15:34,Watch
388,2023-01-04,2023-04-15 21:05:14,Monitor
626,2023-02-25,2023-04-15 22:09:05,Watch
970,2023-02-08,2023-04-15 15:06:44,Monitor
184,2023-03-04,2023-04-15 13:52:06,Speaker
263,2023-02-10,2023-04-15 07:21:02,Monitor
362,2023-01-21,2023-04-15 08:24:01,Monitor
618,2023-02-23,2023-04-15 21:36:14,IoT Device
627,2023-03-11,2023-04-15 04:52:16,IoT Device
657,2023-01-12,2023-04-15 18:38:32,Watch
150,2023-01-20,2023-04-15 11:46:00,Monitor
518,2023-02-25,2023-04-15 14:14:20,Speaker
441,2023-01-05,2023-04-15 14:20:17,Speaker
366,2023-03-15,2023-04-15 10:12:05,IoT Device
413,2023-03-23,2023-04-15 05:41:40,IoT Device
497,2023-03-02,2023-04-15 04:23:46,Monitor
263,2023-03-09,2023-04-15 07:48:22,Monitor
643,2023-03-05,2023-04-15 14:23:54,Monitor
351,2023-01-13,2023-04-15 13:39:41,Speaker
967,2023-01-25,2023-04-15 15:58:57,Monitor
725,2023-03-13,2023-04-15 13:56:49,Speaker
377,2023-03-05,2023-04-15 11:20:42,Monitor
507,2023-01-02,2023-04-15 13:21:58,Speaker
571,2023-02-20,2023-04-15 13:01:48,Watch
496,2023-02-27,2023-04-15 03:20:02,Watch
796,2023-03-21,2023-04-15 10:52:16,IoT Device
417,2023-02-14,2023-04-15 12:22:36,Speaker
56,2023-03-16,2023-04-15 22:53:09,Speaker
146,2023-02-19,2023-04-15 01:55:46,Monitor
139,2023-03-03,2023-04-15 02:37:54,Speaker
771,2023-01-01,2023-04-15 02:53:15,IoT Device
29,2023-02-10,2023-04-15 18:45:10,Speaker
736,2023-03-31,2023-04-15 16:23:33,IoT Device
888,2023-02-16,2023-04-15 11:01:20,Speaker
712,2023-02-19,2023-04-15 14:49:38,Watch
981,2023-02-05,2023-04-15 09:54:38,Speaker
160,2023-03-12,2023-04-15 13:22:06,Watch
694,2023-01-12,2023-04-15 16:38:57,IoT Device
690,2023-03-12,2023-04-15 06:45:58,Monitor
721,2023-02-06,2023-04-15 05:49:44,IoT Device
256,2023-02-06,2023-04-15 03:16:12,Speaker
116,2023-03-06,2023-04-15 06:26:38,IoT Device
628,2023-02-15,2023-04-15 07:07:53,Watch
471,2023-01-23,2023-04-15 20:42:25,Speaker
137,2023-03-16,2023-04-15 00:59:23,Watch
632,2023-01-28,2023-04-15 17:45:56,Watch
845,2023-02-01,2023-04-15 13:44:39,IoT Device
38,2023-03-06,2023-04-15 17:20:04,Speaker
569,2023-03-16,2023-04-15 13:44:53,Monitor
379,2023-01-23,2023-04-15 03:44:36,Watch
625,2023-02-05,2023-04-15 22:45:37,Speaker
198,2023-02-21,2023-04-15 07:15:54,IoT Device
684,2023-01-23,2023-04-15 03:40:46,IoT Device
767,2023-02-24,2023-04-15 11:20:58,Monitor
343,2023-03-31,2023-04-15 23:28:35,IoT Device
57,2023-01-06,2023-04-15 10:17:52,IoT Device
211,2023-02-14,2023-04-15 07:30:04,Monitor
904,2023-03-24,2023-04-15 14:07:04,Speaker
140,2023-02-26,2023-04-15 08:41:16,Speaker
950,2023-02-11,2023-04-15 01:03:07,Watch
800,2023-02-22,2023-04-15 23:45:53,Monitor
872,2023-01-02,2023-04-15 10:57:24,Speaker
584,2023-03-25,2023-04-15 04:17:33,Watch
724,2023-01-20,2023-04-15 19:19:06,Speaker
263,2023-03-29,2023-04-15 06:52:00,Monitor
978,2023-03-04,2023-04-15 15:00:27,Monitor
63,2023-03-09,2023-04-15 06:11:20,Monitor
903,2023-03-04,2023-04-15 18:34:04,Watch
572,2023-03-24,2023-04-15 19:39:07,Monitor
890,2023-04-01,2023-04-15 04:27:55,Monitor
48,2023-02-10,2023-04-15 09:35:29,Watch
851,2023-03-04,2023-04-15 13:32:12,Watch
542,2023-02-23,2023-04-15 15:52:05,Speaker
226,2023-02-17,2023-04-15 23:11:31,Speaker
772,2023-03-20,2023-04-15 02:56:30,Monitor
572,2023-01-24,2023-04-15 13:40:36,IoT Device
231,2023-01-31,2023-04-15 14:30:46,Speaker
35,2023-01-20,2023-04-15 18:12:11,Speaker
515,2023-01-02,2023-04-15 21:30:26,Speaker
152,2023-02-07,2023-04-15 02:55:56,Monitor
758,2023-02-23,2023-04-15 22:20:53,Watch
947,2023-03-28,2023-04-15 02:17:00,Speaker
