device_id,login_date,login_time,attempt_number,successful,login_method
731,2023-02-15,19:25:30,2,0,Fingerprint
288,2023-01-02,16:22:54,3,1,Password
333,2023-01-23,15:07:15,4,1,Fingerprint
795,2023-02-17,13:49:37,1,0,Fingerprint
652,2023-01-31,00:32:12,4,0,Fingerprint
370,2023-03-19,22:00:14,1,0,Password
224,2023-02-13,19:17:33,4,0,Facial Recognition
100,2023-01-04,18:58:08,2,1,Facial Recognition
310,2023-02-24,20:07:12,3,0,Password
193,2023-03-09,03:25:36,2,0,PIN
890,2023-01-30,04:58:29,3,0,PIN
134,2023-02-07,08:45:30,4,1,Password
150,2023-03-01,01:58:16,4,1,PIN
972,2023-02-14,10:44:19,3,0,Facial Recognition
420,2023-01-24,13:03:11,1,0,Facial Recognition
187,2023-03-15,04:53:43,3,1,Facial Recognition
908,2023-04-01,22:54:57,1,1,Fingerprint
115,2023-03-11,02:37:46,4,0,PIN
724,2023-02-26,09:36:14,2,1,Fingerprint
132,2023-02-22,21:09:58,2,1,Facial Recognition
680,2023-01-28,15:09:02,4,0,Fingerprint
34,2023-01-27,05:10:37,1,1,Password
505,2023-03-15,17:01:30,2,1,Facial Recognition
450,2023-01-16,02:04:02,3,0,PIN
418,2023-03-01,12:26:29,3,1,Fingerprint
605,2023-02-01,00:13:56,2,1,Fingerprint
669,2023-02-19,19:29:11,1,0,Facial Recognition
637,2023-01-08,01:29:34,2,0,Password
11,2023-01-15,03:47:06,4,0,Facial Recognition
731,2023-02-04,20:59:24,2,0,Password
633,2023-03-17,07:52:53,4,1,PIN
201,2023-02-07,01:37:31,1,1,Fingerprint
757,2023-01-24,07:46:46,4,0,Facial Recognition
831,2023-03-11,00:05:49,1,0,Facial Recognition
106,2023-01-27,14:21:29,3,1,PIN
114,2023-02-01,01:46:08,1,1,Facial Recognition
877,2023-02-14,16:04:05,1,1,PIN
750,2023-01-30,13:02:20,3,1,Facial Recognition
82,2023-01-10,14:52:49,1,1,Facial Recognition
88,2023-03-29,05:30:16,1,0,PIN
549,2023-01-30,11:51:15,1,1,Facial Recognition
54,2023-02-06,17:27:57,4,0,Facial Recognition
40,2023-01-09,21:45:00,3,0,Facial Recognition
706,2023-01-30,22:07:05,1,0,PIN
589,2023-02-25,18:18:23,1,1,Password
123,2023-03-22,00:53:53,4,0,PIN
281,2023-01-19,16:13:19,1,1,Facial Recognition
536,2023-02-23,17:07:45,3,0,Facial Recognition
791,2023-01-08,19:35:44,3,1,Password
324,2023-03-14,17:07:39,1,0,PIN
341,2023-02-21,21:21:49,1,0,Fingerprint
205,2023-03-11,22:46:38,3,1,Password
170,2023-02-12,08:23:22,2,1,Password
239,2023-03-17,00:51:08,4,0,Facial Recognition
710,2023-03-25,19:44:39,3,1,Fingerprint
152,2023-01-01,08:41:53,1,1,Fingerprint
403,2023-03-12,00:43:00,4,0,Facial Recognition
63,2023-02-25,15:43:18,2,1,Fingerprint
450,2023-02-21,03:46:36,4,0,PIN
175,2023-02-10,17:33:29,3,1,Password
373,2023-02-08,13:09:15,1,0,Fingerprint
456,2023-02-19,03:47:38,4,0,Fingerprint
600,2023-03-19,22:07:29,4,1,Fingerprint
955,2023-01-05,09:29:33,3,0,Password
329,2023-04-01,05:08:55,2,0,PIN
865,2023-01-29,11:52:20,4,0,Facial Recognition
207,2023-01-02,08:54:50,1,1,Facial Recognition
889,2023-01-22,02:52:36,1,1,Facial Recognition
525,2023-01-25,18:21:15,1,1,PIN
986,2023-01-08,07:59:00,4,1,Facial Recognition
986,2023-01-01,02:05:21,1,1,Password
773,2023-02-24,21:53:34,3,1,Fingerprint
719,2023-02-27,02:26:41,4,1,Facial Recognition
798,2023-01-19,07:05:54,2,1,Password
802,2023-03-15,05:33:33,4,0,Facial Recognition
295,2023-01-20,17:12:34,1,1,Password
869,2023-02-20,23:24:31,4,0,PIN
436,2023-03-19,23:27:35,1,1,PIN
392,2023-01-26,14:42:40,4,1,Facial Recognition
732,2023-03-28,04:19:33,3,1,Facial Recognition
290,2023-03-10,08:17:48,3,0,Facial Recognition
291,2023-02-05,11:23:08,2,0,Password
841,2023-01-14,23:43:20,2,0,Fingerprint
283,2023-01-20,00:42:15,2,0,PIN
75,2023-01-13,15:09:58,3,0,Fingerprint
297,2023-03-25,03:32:41,1,1,Fingerprint
593,2023-02-11,08:09:23,3,1,Fingerprint
249,2023-03-31,13:03:42,3,1,PIN
332,2023-02-07,19:39:05,4,0,Fingerprint
280,2023-03-31,02:31:04,1,0,Facial Recognition
990,2023-02-10,11:15:25,1,0,Password
100,2023-03-15,23:15:04,2,1,Facial Recognition
864,2023-03-11,23:18:39,4,1,Password
695,2023-03-30,23:02:44,4,1,Fingerprint
962,2023-03-20,10:27:30,3,1,Password
200,2023-02-26,08:37:32,4,0,Password
75,2023-01-13,05:10:28,2,1,PIN
229,2023-01-19,15:35:48,3,1,Password
20,2023-02-05,13:34:57,1,1,Password
533,2023-02-05,12:43:43,1,0,PIN
918,2023-02-25,13:16:17,1,1,Password
715,2023-03-25,13:19:56,1,0,PIN
239,2023-02-23,13:51:08,2,1,PIN
381,2023-03-20,17:01:52,2,0,Fingerprint
472,2023-03-21,20:15:09,3,1,PIN
130,2023-02-17,12:01:20,3,1,PIN
633,2023-01-19,22:09:27,2,1,Password
704,2023-03-08,10:46:26,1,1,PIN
107,2023-03-22,19:53:14,2,1,Password
861,2023-02-23,03:45:40,3,1,PIN
252,2023-02-22,16:22:27,2,1,PIN
595,2023-01-20,20:35:13,1,0,Fingerprint
423,2023-02-26,14:14:41,3,1,Password
742,2023-02-09,23:13:35,3,0,PIN
291,2023-01-11,19:32:03,3,0,Password
644,2023-02-26,21:43:12,4,0,Fingerprint
771,2023-01-28,03:33:47,4,0,Password
403,2023-02-05,10:50:47,4,0,PIN
510,2023-02-15,11:07:46,1,1,Password
257,2023-01-07,13:05:44,4,1,PIN
588,2023-03-06,05:24:02,1,1,Fingerprint
735,2023-02-08,01:17:21,3,0,Password
224,2023-02-03,21:47:18,1,0,Password
865,2023-01-08,00:51:36,1,1,Fingerprint
348,2023-01-21,11:30:06,4,0,Fingerprint
453,2023-03-26,01:12:46,4,0,PIN
544,2023-02-05,03:09:18,3,0,Fingerprint
907,2023-03-25,03:13:59,4,1,Facial Recognition
642,2023-01-03,22:38:16,4,0,PIN
532,2023-02-05,10:52:48,2,0,Fingerprint
744,2023-03-10,13:41:29,4,0,Password
727,2023-02-20,19:07:51,4,1,Facial Recognition
128,2023-03-04,05:50:14,1,1,Fingerprint
668,2023-01-14,04:35:14,1,0,Facial Recognition
998,2023-02-16,06:56:25,2,0,Facial Recognition
568,2023-02-23,16:12:46,2,1,Password
610,2023-01-19,20:52:17,3,1,Fingerprint
627,2023-02-22,03:43:34,3,1,Password
760,2023-01-31,03:38:24,2,0,Fingerprint
790,2023-02-18,09:29:55,3,0,PIN
111,2023-01-20,16:38:38,4,0,PIN
805,2023-03-01,00:49:27,4,1,Password
963,2023-03-13,08:13:59,2,1,Facial Recognition
62,2023-01-16,01:32:18,2,1,PIN
2,2023-02-10,20:04:05,4,1,Fingerprint
728,2023-03-27,03:44:57,2,0,Password
620,2023-01-20,23:27:14,4,0,Fingerprint
489,2023-02-11,21:54:36,3,0,Password
503,2023-01-18,09:39:37,2,0,Password
644,2023-03-20,15:42:48,2,1,Facial Recognition
280,2023-01-04,06:28:44,2,0,Fingerprint
989,2023-03-19,10:08:52,4,0,Fingerprint
410,2023-03-09,10:28:12,2,1,Fingerprint
111,2023-02-11,09:17:28,3,0,Fingerprint
751,2023-03-31,04:16:51,1,1,Password
619,2023-01-19,15:10:06,4,1,PIN
663,2023-03-07,08:16:32,2,1,Fingerprint
577,2023-01-20,18:38:14,3,1,Password
374,2023-03-26,09:50:49,1,1,PIN
751,2023-02-19,19:13:56,3,1,Password
334,2023-03-01,21:03:11,1,1,Fingerprint
451,2023-01-30,17:25:39,4,1,Facial Recognition
516,2023-03-10,14:46:43,3,0,Fingerprint
935,2023-03-12,15:17:05,3,0,PIN
286,2023-03-23,10:44:38,1,0,Facial Recognition
330,2023-01-29,10:59:10,4,0,Fingerprint
781,2023-03-18,10:14:21,4,0,PIN
17,2023-02-12,04:49:37,2,0,PIN
56,2023-03-10,19:09:52,3,1,PIN
230,2023-01-06,20:48:49,2,1,Fingerprint
86,2023-01-27,04:36:23,1,1,Facial Recognition
828,2023-01-12,05:26:46,3,0,Fingerprint
77,2023-03-04,12:33:30,4,0,Facial Recognition
260,2023-01-29,04:31:13,3,1,PIN
64,2023-03-30,06:04:44,3,0,Fingerprint
482,2023-02-02,07:43:52,3,1,Fingerprint
207,2023-03-28,15:54:16,3,0,Password
920,2023-02-24,00:59:32,2,0,PIN
133,2023-03-05,15:47:35,1,1,Facial Recognition
845,2023-03-01,20:19:25,4,1,PIN
236,2023-01-20,14:50:03,2,1,Fingerprint
530,2023-03-08,14:28:33,1,1,Facial Recognition
271,2023-03-28,09:44:30,4,1,Facial Recognition
655,2023-01-18,04:51:58,3,1,PIN
25,2023-03-08,20:30:49,1,0,Facial Recognition
449,2023-01-01,21:49:37,1,1,PIN
961,2023-03-24,21:20:12,3,1,Fingerprint
102,2023-01-19,02:10:56,2,1,Fingerprint
105,2023-01-14,11:59:42,1,0,Password
246,2023-01-25,09:21:52,1,1,PIN
397,2023-03-10,16:38:24,1,0,Fingerprint
592,2023-03-02,07:53:51,1,0,Fingerprint
370,2023-03-21,22:22:27,3,0,Facial Recognition
686,2023-03-16,18:18:49,3,1,Facial Recognition
539,2023-02-04,16:56:43,2,1,Fingerprint
318,2023-01-13,14:19:05,3,0,Fingerprint
364,2023-02-26,19:03:20,3,0,Facial Recognition
461,2023-03-09,00:04:33,3,0,Fingerprint
413,2023-02-18,13:13:56,3,1,PIN
620,2023-01-04,19:25:50,3,0,Password
769,2023-01-23,10:12:39,4,1,Facial Recognition
855,2023-03-04,16:39:59,1,1,Fingerprint
874,2023-03-28,04:55:04,1,0,Fingerprint
285,2023-03-26,15:06:28,2,1,Facial Recognition
365,2023-01-01,10:32:18,2,0,PIN
771,2023-01-06,18:18:34,4,0,Facial Recognition
285,2023-01-09,00:00:07,4,1,Facial Recognition
811,2023-02-17,17:58:32,2,1,Password
419,2023-03-14,01:41:29,2,0,Fingerprint
583,2023-01-22,05:12:54,3,1,PIN
647,2023-02-18,11:28:04,4,1,PIN
139,2023-01-30,12:37:25,3,0,Password
51,2023-03-20,02:36:47,1,1,Password
716,2023-03-04,16:50:10,1,0,Password
655,2023-04-01,22:38:27,4,0,Password
123,2023-01-10,09:29:22,1,1,Facial Recognition
16,2023-02-22,01:08:18,3,1,Facial Recognition
154,2023-02-20,17:44:43,2,0,PIN
306,2023-02-08,08:28:10,4,1,PIN
801,2023-03-15,17:37:04,4,1,Facial Recognition
128,2023-01-30,21:04:59,4,0,Password
830,2023-03-11,06:31:29,2,1,PIN
832,2023-01-19,09:08:46,3,1,Fingerprint
739,2023-03-09,09:53:49,1,0,PIN
372,2023-01-18,12:44:38,4,0,PIN
787,2023-02-18,23:14:05,3,0,Fingerprint
670,2023-01-28,03:50:26,1,1,Fingerprint
630,2023-01-10,07:35:24,3,0,Password
933,2023-01-08,21:59:04,1,0,Password
49,2023-02-25,07:52:58,3,1,Facial Recognition
440,2023-02-13,11:25:27,4,0,Facial Recognition
790,2023-04-01,12:20:45,2,1,Facial Recognition
760,2023-02-18,13:56:41,3,1,Fingerprint
579,2023-03-03,14:42:51,1,1,PIN
210,2023-01-29,22:23:10,4,1,Password
999,2023-01-13,14:55:22,4,1,PIN
692,2023-03-18,14:04:57,3,0,Facial Recognition
333,2023-03-09,01:39:36,2,0,Password
474,2023-02-25,19:20:50,2,0,PIN
29,2023-01-05,06:15:16,2,1,Fingerprint
97,2023-03-01,12:28:24,2,1,Facial Recognition
545,2023-02-24,11:39:22,1,0,Fingerprint
247,2023-01-09,11:43:05,2,1,Facial Recognition
741,2023-02-13,10:48:38,2,1,Facial Recognition
623,2023-03-15,20:09:14,2,0,Fingerprint
973,2023-03-11,21:48:04,4,0,Facial Recognition
599,2023-03-09,20:54:50,1,0,Fingerprint
72,2023-02-15,11:03:18,1,1,Password
689,2023-03-02,17:46:00,3,0,Fingerprint
562,2023-03-15,07:17:06,1,1,Facial Recognition
696,2023-03-16,03:09:30,4,1,Facial Recognition
440,2023-03-07,09:03:01,2,0,Fingerprint
258,2023-02-07,18:51:22,3,1,PIN
939,2023-02-08,08:31:14,1,1,Fingerprint
850,2023-02-03,21:13:03,4,1,PIN
943,2023-03-30,08:15:32,2,0,PIN
887,2023-02-09,06:35:42,3,0,Fingerprint
167,2023-03-22,18:52:25,4,0,Password
851,2023-01-16,23:53:00,2,0,Password
199,2023-02-08,18:35:12,2,0,Facial Recognition
1,2023-04-01,12:26:17,4,0,PIN
902,2023-02-11,02:40:26,4,0,Facial Recognition
523,2023-02-10,16:13:02,3,0,Fingerprint
842,2023-01-24,06:48:16,2,0,Password
265,2023-01-12,15:34:22,4,0,Fingerprint
459,2023-01-25,10:06:59,3,1,PIN
639,2023-02-25,16:23:34,4,0,Fingerprint
731,2023-03-24,07:48:59,1,1,Password
233,2023-02-19,08:25:02,3,1,PIN
115,2023-01-13,11:30:27,4,1,Facial Recognition
303,2023-02-16,09:40:47,1,1,PIN
409,2023-02-13,02:24:53,4,0,Password
334,2023-01-23,15:07:05,3,0,Password
974,2023-02-28,19:53:28,3,1,PIN
909,2023-02-19,05:37:49,1,0,Facial Recognition
30,2023-03-21,10:06:16,2,0,Password
612,2023-01-03,20:37:46,3,1,Password
219,2023-01-29,13:35:25,1,1,Facial Recognition
103,2023-03-20,14:12:23,1,0,Fingerprint
263,2023-02-17,14:14:39,3,0,Fingerprint
259,2023-01-31,02:24:06,1,0,PIN
637,2023-01-18,01:40:52,1,1,Fingerprint
891,2023-03-17,06:19:26,4,1,Facial Recognition
284,2023-03-20,02:04:48,1,1,Fingerprint
487,2023-01-22,14:07:51,2,0,Facial Recognition
444,2023-03-06,07:23:25,3,1,Facial Recognition
386,2023-02-15,10:03:00,1,1,PIN
794,2023-03-10,05:07:11,4,0,PIN
557,2023-02-02,17:11:37,1,0,PIN
296,2023-01-02,07:25:59,3,1,Password
405,2023-03-17,21:45:35,4,1,Fingerprint
990,2023-03-24,15:11:28,2,1,Fingerprint
427,2023-03-07,14:40:35,1,1,Password
290,2023-03-26,04:01:58,1,1,PIN
655,2023-01-26,11:09:24,2,0,Fingerprint
874,2023-01-14,05:09:15,1,0,Fingerprint
345,2023-01-25,04:48:11,4,1,PIN
361,2023-03-06,13:27:37,4,0,Facial Recognition
154,2023-02-06,13:01:22,4,0,Facial Recognition
828,2023-02-16,09:43:19,1,1,PIN
173,2023-02-01,21:08:40,1,1,Fingerprint
222,2023-02-20,07:35:25,2,1,Password
323,2023-03-29,14:00:30,3,0,Facial Recognition
614,2023-01-25,05:41:43,2,0,Password
349,2023-01-09,06:41:42,3,1,PIN
312,2023-01-30,14:14:12,4,1,Password
712,2023-01-01,14:34:46,3,1,Password
484,2023-03-26,22:27:01,3,1,Password
966,2023-03-16,09:55:25,3,1,Password
224,2023-02-04,05:38:21,1,1,Facial Recognition
656,2023-03-13,21:48:34,2,1,Facial Recognition
855,2023-03-06,09:38:54,1,0,Fingerprint
830,2023-02-25,03:23:10,2,1,Fingerprint
650,2023-01-03,12:41:24,3,1,Facial Recognition
504,2023-02-20,14:18:20,4,1,Facial Recognition
236,2023-03-29,05:46:39,3,0,Fingerprint
889,2023-02-27,06:20:47,1,0,Fingerprint
619,2023-02-10,10:55:41,4,0,Password
275,2023-02-14,16:18:36,2,1,Fingerprint
956,2023-02-02,20:56:35,2,1,Facial Recognition
704,2023-03-06,09:20:10,3,1,Fingerprint
155,2023-03-16,20:44:51,4,1,Facial Recognition
819,2023-02-19,12:46:57,3,0,Fingerprint
957,2023-01-01,23:40:35,2,0,Facial Recognition
349,2023-03-08,09:40:24,2,0,Password
454,2023-02-03,17:36:14,1,0,PIN
655,2023-02-24,12:47:10,4,0,Password
327,2023-02-18,07:17:01,1,0,Facial Recognition
510,2023-02-22,01:19:29,2,0,PIN
457,2023-01-21,22:11:30,2,0,Password
418,2023-01-30,10:55:38,1,1,Facial Recognition
552,2023-02-06,00:59:28,4,0,Password
217,2023-03-27,09:53:09,1,1,PIN
596,2023-03-04,01:56:06,4,1,PIN
84,2023-02-21,03:36:02,1,1,Facial Recognition
92,2023-01-30,13:59:22,3,0,PIN
403,2023-03-05,14:47:37,1,1,Facial Recognition
712,2023-01-16,19:52:18,1,1,Facial Recognition
773,2023-01-21,11:03:53,4,0,PIN
267,2023-02-24,06:55:55,2,0,PIN
860,2023-03-13,19:37:07,2,1,Facial Recognition
758,2023-03-11,06:24:31,1,1,Password
502,2023-03-22,15:22:40,1,1,Facial Recognition
628,2023-03-01,22:32:27,4,1,PIN
61,2023-01-08,07:15:35,3,0,Facial Recognition
622,2023-02-15,22:37:43,1,1,Facial Recognition
461,2023-02-07,10:02:36,2,0,Password
128,2023-01-23,12:55:03,2,1,Fingerprint
98,2023-01-03,10:48:02,4,1,Fingerprint
666,2023-03-26,23:27:38,3,1,Password
490,2023-02-06,03:41:09,3,0,PIN
395,2023-02-10,13:02:36,3,1,Fingerprint
338,2023-01-16,06:55:26,3,0,Facial Recognition
641,2023-03-08,15:28:34,1,0,Fingerprint
922,2023-03-22,02:03:52,3,0,Fingerprint
148,2023-02-06,04:51:50,1,0,PIN
739,2023-03-16,21:35:50,3,0,Password
680,2023-03-29,21:05:06,2,1,PIN
147,2023-03-11,05:27:41,2,0,Fingerprint
615,2023-02-04,18:58:31,4,1,Fingerprint
707,2023-03-17,13:26:05,4,1,Fingerprint
700,2023-03-16,15:51:58,2,1,Password
717,2023-02-11,05:10:08,3,1,Facial Recognition
375,2023-02-23,21:59:29,4,0,Facial Recognition
581,2023-02-25,21:20:24,3,1,Facial Recognition
66,2023-01-23,18:59:23,2,0,Fingerprint
79,2023-02-12,15:48:03,2,0,Password
891,2023-03-02,22:53:04,4,1,Fingerprint
918,2023-01-22,06:09:09,3,0,Fingerprint
91,2023-01-20,21:48:54,4,1,Facial Recognition
757,2023-03-28,15:03:40,2,1,Fingerprint
24,2023-03-19,00:26:44,1,0,Facial Recognition
647,2023-01-09,14:37:55,2,1,Fingerprint
69,2023-01-21,07:56:25,3,1,PIN
290,2023-03-26,00:49:26,2,0,PIN
497,2023-02-07,17:59:58,3,0,Facial Recognition
778,2023-02-08,11:05:16,2,0,Fingerprint
363,2023-01-27,20:30:14,2,0,Facial Recognition
611,2023-02-26,22:37:30,1,0,Fingerprint
780,2023-03-08,01:52:21,3,0,PIN
517,2023-03-05,08:52:17,1,1,Fingerprint
486,2023-02-11,01:36:44,1,0,Facial Recognition
150,2023-01-26,18:23:21,3,0,Fingerprint
667,2023-01-18,08:18:33,2,0,Facial Recognition
854,2023-02-13,12:29:30,4,1,Facial Recognition
130,2023-03-29,22:10:15,3,0,Password
798,2023-03-01,01:57:29,2,0,Password
503,2023-03-29,05:58:13,2,0,Facial Recognition
529,2023-02-20,18:54:15,3,0,Facial Recognition
686,2023-02-04,14:26:10,1,0,Facial Recognition
296,2023-02-03,17:38:40,3,1,Password
201,2023-03-16,23:23:46,4,0,Fingerprint
91,2023-03-27,14:09:02,4,1,Fingerprint
561,2023-02-19,03:08:11,1,0,Password
752,2023-02-01,02:46:21,1,0,PIN
874,2023-03-10,18:56:52,1,0,Facial Recognition
833,2023-01-05,06:56:35,4,1,Facial Recognition
630,2023-04-01,06:51:51,3,0,Password
967,2023-02-27,08:35:20,2,1,Password
582,2023-02-23,13:08:00,3,1,Fingerprint
542,2023-03-22,18:13:56,1,0,Password
105,2023-02-07,07:30:17,4,0,Password
504,2023-01-18,03:25:03,2,0,Password
133,2023-03-27,20:43:44,3,1,Fingerprint
600,2023-02-03,06:16:17,4,1,Facial Recognition
881,2023-01-02,00:02:22,2,0,PIN
11,2023-03-17,08:34:59,1,0,PIN
740,2023-01-22,22:37:14,3,1,PIN
700,2023-03-02,12:06:04,4,1,Password
36,2023-02-02,00:21:05,2,0,Facial Recognition
635,2023-02-03,10:10:52,2,1,Fingerprint
550,2023-03-15,07:51:28,1,0,Fingerprint
321,2023-01-26,07:38:34,4,0,PIN
341,2023-03-24,06:35:57,1,0,Password
82,2023-03-18,19:37:06,2,1,Fingerprint
875,2023-03-20,08:29:06,2,1,Facial Recognition
549,2023-01-01,08:07:06,4,1,Password
446,2023-02-21,07:10:51,2,1,Fingerprint
634,2023-03-07,10:52:22,1,1,Fingerprint
678,2023-02-22,23:06:34,3,1,Password
21,2023-02-26,02:46:54,4,0,Password
519,2023-03-14,21:35:59,1,1,PIN
959,2023-02-22,21:07:25,4,0,Fingerprint
673,2023-02-24,06:09:40,1,0,PIN
929,2023-03-05,11:24:49,4,1,Fingerprint
500,2023-03-18,20:32:19,3,0,PIN
371,2023-01-23,10:04:34,3,1,Password
255,2023-02-12,09:28:51,2,1,Facial Recognition
498,2023-02-02,19:52:13,3,1,Fingerprint
318,2023-02-08,00:22:05,2,1,Fingerprint
967,2023-02-14,01:28:55,4,1,Password
241,2023-02-14,03:55:19,1,1,PIN
907,2023-01-19,09:22:21,1,1,Fingerprint
160,2023-02-18,12:35:22,1,0,Facial Recognition
497,2023-01-29,09:21:08,2,1,Password
572,2023-03-04,21:26:04,4,1,Password
749,2023-01-04,18:39:17,1,0,Facial Recognition
436,2023-02-23,01:23:36,4,1,PIN
750,2023-03-10,14:03:45,2,1,Password
863,2023-02-18,16:03:12,4,0,Fingerprint
769,2023-03-22,23:04:23,1,1,Facial Recognition
750,2023-01-04,10:30:57,3,0,Password
301,2023-03-05,21:36:18,4,1,Password
370,2023-03-02,21:44:20,4,0,Fingerprint
476,2023-02-12,14:05:57,3,0,Password
820,2023-02-14,10:00:48,4,1,Facial Recognition
788,2023-02-16,20:42:02,4,1,PIN
817,2023-03-07,08:54:37,1,1,PIN
15,2023-03-17,01:03:36,2,1,PIN
458,2023-03-06,23:13:40,4,0,Password
736,2023-01-23,12:43:27,4,0,Facial Recognition
578,2023-03-01,12:06:29,1,1,Fingerprint
100,2023-03-20,03:56:27,3,0,Facial Recognition
799,2023-03-13,00:22:48,1,0,Fingerprint
798,2023-03-12,14:58:57,3,0,Fingerprint
553,2023-01-16,01:03:02,3,1,Fingerprint
589,2023-03-07,04:05:19,1,1,Fingerprint
991,2023-01-26,19:12:43,1,1,Facial Recognition
124,2023-01-25,20:08:08,2,1,Fingerprint
233,2023-03-08,00:32:27,3,0,Facial Recognition
710,2023-01-03,22:46:28,4,0,Password
850,2023-02-27,23:40:51,4,1,PIN
599,2023-02-09,17:59:27,1,0,Facial Recognition
905,2023-01-07,01:29:53,2,0,PIN
363,2023-03-24,01:30:41,2,0,PIN
589,2023-03-28,16:34:25,4,0,Facial Recognition
217,2023-02-23,13:13:20,1,0,Password
659,2023-01-10,07:27:35,2,0,PIN
840,2023-03-01,07:18:49,1,0,PIN
264,2023-03-23,06:05:22,1,1,Password
344,2023-01-19,00:46:24,3,0,PIN
993,2023-02-09,17:28:52,4,0,Fingerprint
37,2023-02-26,23:04:26,2,1,PIN
721,2023-03-17,03:54:18,2,1,Password
665,2023-01-20,20:29:58,1,1,Fingerprint
873,2023-03-10,01:01:12,2,0,PIN
779,2023-02-24,22:01:48,2,0,Fingerprint
585,2023-02-18,23:09:02,2,1,Password
933,2023-01-23,19:35:02,4,1,Fingerprint
254,2023-02-07,08:02:45,4,1,PIN
525,2023-02-07,10:31:06,2,0,PIN
365,2023-03-06,08:50:11,1,0,PIN
856,2023-03-22,14:20:19,4,1,Facial Recognition
689,2023-03-28,06:39:53,1,0,PIN
944,2023-01-08,14:21:22,3,1,PIN
927,2023-01-06,23:33:22,2,1,Password
672,2023-03-08,08:17:55,2,0,PIN
39,2023-02-12,14:55:07,4,1,Fingerprint
849,2023-01-06,08:55:46,2,0,Password
651,2023-02-23,02:01:59,3,0,Facial Recognition
413,2023-02-14,04:59:19,2,1,PIN
274,2023-01-06,17:42:26,2,0,Password
787,2023-03-15,13:14:56,3,1,Password
76,2023-02-23,05:02:41,2,0,Password
744,2023-02-03,18:03:33,1,1,Password
669,2023-02-04,21:52:01,3,0,PIN
217,2023-01-05,11:31:52,2,0,PIN
115,2023-03-23,19:01:55,3,1,PIN
574,2023-01-31,14:28:30,3,1,PIN
870,2023-03-08,00:43:38,3,1,Password
282,2023-01-01,05:59:49,3,1,Facial Recognition
490,2023-03-22,16:16:50,1,0,Fingerprint
483,2023-01-25,05:20:12,1,0,Fingerprint
711,2023-03-02,20:39:02,3,1,PIN
200,2023-03-27,02:44:49,1,1,Fingerprint
501,2023-02-16,23:54:04,2,0,Facial Recognition
38,2023-02-28,00:02:40,3,1,PIN
906,2023-01-21,06:05:28,4,0,Facial Recognition
242,2023-01-22,08:19:45,2,0,Facial Recognition
713,2023-01-12,01:53:56,1,0,Facial Recognition
873,2023-01-25,22:47:36,2,0,Fingerprint
790,2023-02-23,04:35:05,3,0,Fingerprint
168,2023-03-22,08:54:19,4,0,Fingerprint
948,2023-01-07,20:21:23,1,1,Password
752,2023-01-19,23:05:40,2,0,Facial Recognition
606,2023-02-05,20:50:57,3,0,Facial Recognition
814,2023-03-19,09:17:04,4,0,Password
637,2023-03-15,00:08:44,4,0,Fingerprint
28,2023-01-30,07:00:50,2,1,PIN
534,2023-02-21,13:07:48,2,0,Fingerprint
213,2023-01-27,12:17:23,4,1,Password
483,2023-03-01,16:23:03,3,0,PIN
294,2023-03-21,19:39:43,1,0,Facial Recognition
984,2023-02-20,22:44:33,3,0,PIN
92,2023-02-13,11:30:28,3,0,Fingerprint
218,2023-02-05,06:46:48,3,1,PIN
395,2023-02-01,07:28:46,2,0,Password
779,2023-03-20,22:05:22,4,1,Password
203,2023-02-14,14:53:28,2,1,Facial Recognition
571,2023-02-04,03:36:56,1,1,PIN
180,2023-01-20,14:03:05,2,1,Fingerprint
404,2023-03-29,13:51:07,4,0,PIN
165,2023-03-25,14:29:42,4,1,PIN
607,2023-01-13,09:37:36,4,1,PIN
450,2023-01-23,01:40:48,4,0,Facial Recognition
699,2023-03-09,14:58:47,4,1,Facial Recognition
357,2023-03-11,03:40:16,4,1,Fingerprint
130,2023-01-03,17:53:11,3,0,Fingerprint
122,2023-03-09,17:35:16,2,1,Facial Recognition
472,2023-02-08,17:55:58,2,0,Facial Recognition
984,2023-01-01,14:38:20,2,1,Fingerprint
167,2023-03-20,00:12:16,3,1,PIN
314,2023-03-11,02:50:13,2,0,Facial Recognition
864,2023-03-28,18:44:46,4,1,Fingerprint
702,2023-03-20,04:27:55,4,1,PIN
932,2023-03-15,05:18:59,3,0,PIN
984,2023-02-02,11:07:58,3,0,PIN
20,2023-01-08,23:28:47,3,1,Facial Recognition
490,2023-02-27,05:40:23,4,1,Facial Recognition
223,2023-02-16,03:53:18,2,0,Facial Recognition
273,2023-03-29,09:24:23,2,0,Password
547,2023-03-31,16:53:06,4,0,Facial Recognition
343,2023-02-11,12:13:32,1,1,PIN
544,2023-03-28,17:05:46,1,0,Password
71,2023-03-16,04:36:16,4,0,Fingerprint
