device_id,gps_date,gps_time,latitude,longitude,latitude_direction,longitude_direction
136,2023-03-18,08:40:21,-54,58,South,West
11,2023-02-13,07:17:58,-48,-35,South,East
312,2023-01-31,03:29:56,53,19,North,West
589,2023-02-05,12:22:38,-2,164,South,West
636,2023-02-26,02:52:56,13,90,North,West
568,2023-03-15,06:14:52,-46,58,South,West
31,2023-03-14,02:03:50,62,148,North,West
240,2023-01-21,04:53:00,58,87,North,West
920,2023-01-30,19:20:54,-1,18,South,West
557,2023-02-19,06:11:34,42,179,North,West
536,2023-01-14,06:22:16,-40,-144,South,East
634,2023-03-04,03:02:27,6,-165,North,East
182,2023-02-22,15:29:24,62,89,North,West
92,2023-01-02,14:17:34,-55,-153,South,East
594,2023-01-24,03:12:58,6,180,North,West
556,2023-03-04,08:47:51,-78,136,South,West
619,2023-02-07,16:36:15,63,-155,North,East
5,2023-01-07,04:53:31,35,46,North,West
301,2023-02-22,00:36:37,6,116,North,West
294,2023-03-18,16:02:23,76,68,North,West
596,2023-01-10,14:47:44,-32,-132,South,East
291,2023-02-26,10:10:39,56,105,North,West
802,2023-03-20,07:21:59,49,11,North,West
527,2023-02-04,20:42:17,30,115,North,West
93,2023-01-10,10:19:59,88,153,North,West
483,2023-01-12,06:05:09,-69,-78,South,East
769,2023-01-14,11:43:44,5,133,North,West
496,2023-01-17,18:41:45,88,-83,North,East
153,2023-01-29,08:15:48,52,-35,North,East
361,2023-02-03,21:46:09,69,-12,North,East
576,2023-02-19,15:38:08,-68,148,South,West
57,2023-02-05,04:24:40,76,-46,North,East
39,2023-01-04,04:17:42,38,119,North,West
299,2023-01-30,07:07:22,27,24,North,West
769,2023-02-06,18:05:21,31,94,North,West
659,2023-02-01,11:34:43,-30,-70,South,East
296,2023-01-02,02:01:19,-48,38,South,West
388,2023-01-29,03:18:41,-42,37,South,West
438,2023-01-29,14:38:48,36,37,North,West
675,2023-01-19,06:49:14,-87,-40,South,East
839,2023-01-05,13:43:08,-19,54,South,West
657,2023-03-12,23:59:50,-23,-88,South,East
598,2023-03-17,08:43:18,-15,41,South,West
132,2023-01-06,17:33:55,50,92,North,West
955,2023-02-25,19:51:15,-16,-29,South,East
698,2023-02-27,00:31:27,23,-119,North,East
841,2023-02-14,22:25:29,-67,-177,South,East
752,2023-02-10,20:37:36,81,-57,North,East
556,2023-01-27,23:24:49,-43,-152,South,East
555,2023-02-23,15:56:23,-35,66,South,West
339,2023-01-17,00:15:10,23,163,North,West
507,2023-02-13,14:20:58,12,64,North,West
953,2023-02-25,18:08:02,-37,89,South,West
202,2023-02-28,03:43:25,7,142,North,West
803,2023-01-23,16:14:30,-15,-113,South,East
78,2023-02-04,06:08:44,63,-104,North,East
395,2023-02-18,04:06:55,-13,7,South,West
394,2023-03-17,17:05:53,-87,177,South,West
620,2023-02-18,13:40:01,78,-124,North,East
847,2023-01-02,10:14:38,-21,-9,South,East
59,2023-03-09,11:57:52,-86,135,South,West
355,2023-02-14,04:32:27,49,-37,North,East
503,2023-02-10,09:35:08,49,90,North,West
314,2023-01-09,11:47:54,69,-156,North,East
328,2023-02-05,06:43:14,75,-75,North,East
272,2023-02-14,22:50:17,69,-121,North,East
522,2023-01-29,01:57:02,-70,-57,South,East
517,2023-01-08,08:43:11,36,7,North,West
335,2023-02-26,11:23:02,29,-86,North,East
61,2023-01-19,22:26:37,-37,177,South,West
667,2023-01-01,05:03:45,73,112,North,West
777,2023-02-28,02:51:23,31,18,North,West
835,2023-03-29,19:46:50,44,-120,North,East
722,2023-01-11,21:30:58,86,-144,North,East
756,2023-03-06,23:03:18,10,52,North,West
608,2023-01-15,10:58:15,-19,-40,South,East
401,2023-02-20,14:29:38,40,14,North,West
196,2023-03-01,22:12:55,-58,67,South,West
422,2023-03-11,18:32:43,-37,41,South,West
109,2023-03-20,04:22:28,39,-25,North,East
891,2023-02-27,02:59:41,-54,-14,South,East
538,2023-03-23,11:08:08,-44,76,South,West
856,2023-01-02,19:48:00,68,91,North,West
688,2023-02-03,00:18:13,-12,-163,South,East
142,2023-02-24,02:58:43,-36,-2,South,East
712,2023-01-16,20:28:00,-8,0,South,West
530,2023-02-19,08:59:47,-52,-151,South,East
552,2023-01-05,17:54:53,7,67,North,West
382,2023-01-24,10:55:35,6,87,North,West
833,2023-03-19,22:31:10,-89,-100,South,East
985,2023-03-28,19:19:03,44,131,North,West
388,2023-02-23,10:32:14,43,-137,North,East
92,2023-01-31,05:53:33,-41,45,South,West
919,2023-02-02,22:31:23,34,160,North,West
861,2023-01-26,16:29:29,59,-107,North,East
686,2023-01-09,01:22:04,-49,-133,South,East
814,2023-02-26,21:47:44,-36,-107,South,East
319,2023-03-20,23:40:34,-2,-28,South,East
683,2023-01-21,14:17:57,38,61,North,West
107,2023-03-26,10:46:01,72,-12,North,East
248,2023-01-08,10:00:29,79,-35,North,East
970,2023-02-09,02:32:36,16,48,North,West
683,2023-01-02,19:07:36,-83,46,South,West
150,2023-03-29,09:49:10,37,-129,North,East
829,2023-03-21,00:01:39,-43,-40,South,East
947,2023-02-18,12:11:07,11,-25,North,East
368,2023-03-12,21:31:39,2,-78,North,East
598,2023-03-21,22:42:16,2,15,North,West
328,2023-01-03,20:23:26,19,-141,North,East
386,2023-02-05,07:37:19,-13,-160,South,East
712,2023-02-08,17:20:06,54,39,North,West
609,2023-01-29,09:30:28,34,97,North,West
810,2023-03-08,11:05:11,-51,63,South,West
942,2023-02-11,04:16:24,64,-83,North,East
493,2023-03-26,02:38:00,-41,-93,South,East
108,2023-02-08,00:29:56,45,-167,North,East
69,2023-02-14,08:05:43,-64,-169,South,East
783,2023-02-17,23:38:52,1,-93,North,East
718,2023-03-10,13:21:51,-31,160,South,West
451,2023-02-18,07:32:17,8,-150,North,East
75,2023-01-22,10:48:04,-14,-93,South,East
959,2023-01-24,08:18:00,54,-112,North,East
862,2023-03-04,19:38:56,-27,19,South,West
3,2023-01-22,06:50:10,-46,-162,South,East
624,2023-02-02,01:17:26,53,-176,North,East
310,2023-01-13,01:32:51,59,-112,North,East
879,2023-02-10,02:37:53,39,71,North,West
74,2023-01-16,15:17:24,-76,5,South,West
588,2023-03-23,01:03:11,67,83,North,West
394,2023-02-17,18:57:56,81,-34,North,East
929,2023-03-04,10:24:09,-90,-106,South,East
673,2023-02-17,18:18:44,-13,-19,South,East
707,2023-03-13,20:41:49,70,28,North,West
440,2023-03-15,19:54:30,-28,-69,South,East
518,2023-03-01,03:13:21,-3,-68,South,East
300,2023-02-10,03:13:11,79,-176,North,East
834,2023-03-30,06:40:49,-34,-168,South,East
408,2023-02-07,23:24:02,1,-160,North,East
214,2023-01-25,15:12:46,82,69,North,West
771,2023-03-28,19:06:38,-18,-53,South,East
405,2023-01-22,18:53:42,-33,170,South,West
267,2023-02-01,17:12:43,-62,21,South,West
907,2023-03-03,04:33:26,82,20,North,West
82,2023-01-16,15:14:21,83,-57,North,East
453,2023-02-17,08:13:38,0,61,North,West
354,2023-01-04,15:53:26,56,-10,North,East
8,2023-02-24,14:56:02,-5,155,South,West
331,2023-02-07,21:47:14,-59,-134,South,East
387,2023-01-24,00:54:09,10,79,North,West
837,2023-01-04,07:56:23,-49,-147,South,East
462,2023-02-12,03:57:10,-59,113,South,West
937,2023-02-10,14:28:27,-74,100,South,West
1000,2023-03-02,18:55:53,-46,-123,South,East
383,2023-03-15,15:09:51,-3,152,South,West
156,2023-03-26,22:48:57,-11,-70,South,East
182,2023-03-10,10:37:28,14,-34,North,East
125,2023-03-13,10:47:38,72,87,North,West
424,2023-02-09,18:33:32,-55,52,South,West
140,2023-03-13,03:39:56,-89,-122,South,East
621,2023-03-29,17:38:58,7,29,North,West
181,2023-01-01,12:20:58,-44,-8,South,East
580,2023-02-06,11:51:27,78,-168,North,East
548,2023-03-31,04:04:39,-85,43,South,West
497,2023-03-22,06:07:39,-64,151,South,West
384,2023-02-13,17:46:54,-2,-107,South,East
192,2023-03-27,19:26:40,-11,-24,South,East
497,2023-02-16,05:26:38,-19,178,South,West
695,2023-02-21,14:33:53,-27,51,South,West
365,2023-02-14,18:24:24,-54,-7,South,East
883,2023-02-21,13:52:58,56,160,North,West
227,2023-01-12,20:36:58,73,-112,North,East
913,2023-01-15,03:45:10,29,-126,North,East
341,2023-03-19,23:55:12,66,-35,North,East
732,2023-01-04,15:30:23,84,-82,North,East
807,2023-01-02,19:12:29,47,158,North,West
74,2023-03-04,04:47:41,10,139,North,West
320,2023-02-17,10:46:44,47,46,North,West
201,2023-02-26,07:30:35,-26,122,South,West
576,2023-02-08,05:17:03,-51,34,South,West
420,2023-03-02,14:06:38,32,-157,North,East
783,2023-03-20,02:53:20,-83,-111,South,East
862,2023-01-15,01:13:40,-12,-112,South,East
48,2023-01-02,04:04:35,-29,6,South,West
925,2023-02-16,15:04:52,28,-123,North,East
956,2023-01-12,12:38:30,71,38,North,West
846,2023-01-19,03:23:36,-30,-150,South,East
895,2023-03-16,14:27:52,-46,-15,South,East
45,2023-01-20,10:18:56,-11,-16,South,East
460,2023-01-21,22:31:19,22,-93,North,East
506,2023-01-24,18:45:56,52,-180,North,East
51,2023-02-19,00:43:49,18,146,North,West
140,2023-01-17,06:22:21,-82,56,South,West
612,2023-01-08,00:40:06,32,-65,North,East
507,2023-01-23,14:24:37,48,84,North,West
763,2023-01-19,00:18:33,67,-176,North,East
415,2023-01-03,08:18:39,-53,-137,South,East
515,2023-03-17,18:31:00,-89,168,South,West
777,2023-02-27,19:35:21,19,-147,North,East
161,2023-01-16,02:11:49,45,-72,North,East
326,2023-03-07,10:33:16,2,171,North,West
662,2023-03-10,03:34:55,-7,-96,South,East
491,2023-03-25,13:54:26,69,-32,North,East
615,2023-03-10,12:17:16,73,102,North,West
869,2023-02-17,08:46:24,63,-110,North,East
400,2023-02-23,23:27:13,-73,134,South,West
471,2023-01-15,21:43:10,-88,10,South,West
405,2023-01-26,21:31:57,18,116,North,West
104,2023-02-13,20:07:46,-65,-21,South,East
31,2023-03-24,15:09:39,-52,-151,South,East
16,2023-02-21,03:34:33,70,177,North,West
326,2023-03-06,14:41:02,-76,-155,South,East
660,2023-01-03,05:37:20,16,-128,North,East
445,2023-02-03,03:21:25,-6,-2,South,East
353,2023-01-09,03:00:35,42,81,North,West
628,2023-03-21,05:45:41,58,103,North,West
107,2023-01-25,08:42:03,2,-174,North,East
398,2023-02-07,12:05:45,-70,-93,South,East
890,2023-02-03,06:32:43,-23,70,South,West
470,2023-01-31,19:44:30,15,-17,North,East
262,2023-01-31,07:13:41,-45,-53,South,East
67,2023-03-17,01:26:56,86,33,North,West
11,2023-01-12,11:39:10,-58,24,South,West
952,2023-03-05,02:15:43,61,83,North,West
652,2023-03-05,17:06:59,-35,-148,South,East
274,2023-03-15,13:34:53,-16,-11,South,East
341,2023-02-10,15:03:05,-27,127,South,West
826,2023-01-10,15:18:54,-6,-67,South,East
871,2023-03-19,08:48:07,33,34,North,West
593,2023-03-07,06:15:11,-64,-169,South,East
182,2023-03-13,08:54:16,73,136,North,West
35,2023-02-24,12:03:42,27,12,North,West
532,2023-01-17,17:02:28,-46,58,South,West
827,2023-02-19,17:29:35,-3,176,South,West
505,2023-03-19,23:14:04,-38,70,South,West
252,2023-03-03,01:55:16,3,-16,North,East
100,2023-01-02,08:08:16,-32,-65,South,East
700,2023-03-26,22:31:53,51,96,North,West
306,2023-02-01,08:26:28,-42,144,South,West
249,2023-03-01,22:26:36,-76,89,South,West
695,2023-01-04,17:42:00,50,145,North,West
648,2023-03-06,10:29:05,-81,76,South,West
756,2023-02-24,03:35:11,-49,154,South,West
345,2023-02-22,07:27:00,-86,-108,South,East
792,2023-01-22,18:57:19,-49,61,South,West
153,2023-03-03,10:40:27,33,-81,North,East
206,2023-03-20,12:48:42,47,-83,North,East
479,2023-02-04,14:29:39,-41,-48,South,East
281,2023-03-19,06:13:42,-61,145,South,West
764,2023-02-01,05:57:12,51,148,North,West
725,2023-01-09,23:19:45,-57,-50,South,East
501,2023-03-08,01:08:25,17,108,North,West
941,2023-02-18,21:47:45,23,33,North,West
121,2023-02-24,04:41:09,49,-61,North,East
457,2023-01-05,12:20:46,-6,73,South,West
979,2023-03-06,06:15:10,89,72,North,West
488,2023-02-17,22:36:48,-88,136,South,West
587,2023-02-05,16:36:18,-75,107,South,West
96,2023-01-08,14:35:52,-69,-98,South,East
367,2023-01-02,05:33:42,28,-77,North,East
363,2023-02-22,16:04:53,-22,-62,South,East
735,2023-02-03,05:51:48,69,2,North,West
149,2023-01-08,15:02:37,67,-6,North,East
499,2023-01-20,03:31:11,19,-118,North,East
469,2023-02-03,13:51:41,66,-58,North,East
724,2023-02-20,14:10:22,69,-176,North,East
652,2023-01-28,23:55:04,-28,159,South,West
81,2023-02-04,16:32:13,-81,180,South,West
972,2023-01-29,08:54:14,-25,-173,South,East
993,2023-01-14,07:27:55,-42,149,South,West
62,2023-02-19,17:30:26,2,81,North,West
344,2023-02-16,14:06:50,11,28,North,West
626,2023-02-28,19:51:21,45,96,North,West
1,2023-01-05,00:15:19,-82,-115,South,East
744,2023-01-24,07:08:00,-64,17,South,West
437,2023-03-27,18:08:31,22,118,North,West
359,2023-01-11,09:04:40,47,-159,North,East
122,2023-03-28,15:01:51,21,-37,North,East
175,2023-03-22,02:35:18,63,-60,North,East
628,2023-02-18,05:36:19,-52,-66,South,East
81,2023-03-01,12:16:13,-67,126,South,West
487,2023-02-07,00:33:04,-41,42,South,West
992,2023-03-09,22:15:12,-7,114,South,West
727,2023-03-08,18:23:45,18,-135,North,East
37,2023-01-02,01:43:07,-60,102,South,West
729,2023-02-08,21:49:48,48,38,North,West
454,2023-02-26,09:24:29,-79,30,South,West
426,2023-03-14,04:07:18,39,120,North,West
455,2023-02-27,03:43:06,74,96,North,West
962,2023-03-06,10:19:23,53,-155,North,East
214,2023-01-07,15:23:37,31,2,North,West
252,2023-03-03,14:58:01,-79,-176,South,East
20,2023-03-20,21:38:54,-21,64,South,West
42,2023-03-21,12:23:29,-24,120,South,West
971,2023-01-12,17:19:12,-11,174,South,West
542,2023-02-05,23:28:53,-23,5,South,West
302,2023-01-13,12:47:18,-4,-173,South,East
744,2023-03-16,16:54:01,67,178,North,West
951,2023-03-07,16:35:50,1,157,North,West
73,2023-02-25,11:02:15,82,-69,North,East
785,2023-02-28,20:22:13,66,-38,North,East
900,2023-03-14,01:25:35,86,157,North,West
506,2023-01-26,11:32:44,-23,130,South,West
472,2023-03-18,07:14:19,-16,-81,South,East
281,2023-04-01,04:00:15,57,96,North,West
886,2023-03-10,19:32:55,18,-150,North,East
861,2023-02-13,21:21:11,-47,-106,South,East
590,2023-01-13,02:59:39,83,-158,North,East
9,2023-01-05,11:09:19,-61,-120,South,East
507,2023-02-15,19:07:39,-49,-177,South,East
184,2023-03-24,15:32:20,-70,32,South,West
758,2023-01-07,01:52:04,85,116,North,West
19,2023-02-07,00:14:51,-2,162,South,West
568,2023-01-09,06:02:18,-59,-62,South,East
264,2023-03-10,08:00:45,-25,-32,South,East
189,2023-03-31,09:40:43,-87,-164,South,East
578,2023-03-27,18:23:18,-56,-33,South,East
333,2023-01-13,23:47:10,-84,31,South,West
755,2023-01-08,05:26:22,85,-26,North,East
651,2023-03-31,04:46:18,76,155,North,West
210,2023-02-08,21:23:34,-27,87,South,West
534,2023-01-26,11:13:25,4,-81,North,East
282,2023-02-27,18:00:40,39,-4,North,East
717,2023-02-10,13:15:24,-37,-180,South,East
590,2023-03-07,17:04:36,-38,-57,South,East
241,2023-03-19,14:25:52,-80,27,South,West
159,2023-03-30,08:00:37,27,51,North,West
170,2023-01-03,15:21:02,-56,175,South,West
749,2023-02-16,22:18:20,36,-83,North,East
637,2023-03-14,18:33:20,-40,57,South,West
360,2023-02-15,08:06:59,44,53,North,West
358,2023-02-25,20:21:31,43,126,North,West
184,2023-03-24,02:35:16,71,-24,North,East
296,2023-03-09,01:21:27,-85,20,South,West
419,2023-03-15,04:45:16,-74,51,South,West
289,2023-03-09,10:08:35,87,25,North,West
579,2023-02-23,13:06:30,75,-14,North,East
304,2023-01-24,14:35:59,-76,-127,South,East
546,2023-03-10,03:06:52,39,-100,North,East
262,2023-01-01,10:38:53,89,-8,North,East
111,2023-03-18,13:40:58,37,-125,North,East
394,2023-02-13,15:31:05,48,80,North,West
959,2023-01-22,13:50:39,-43,162,South,West
704,2023-03-10,06:14:07,-25,-125,South,East
633,2023-01-05,17:30:01,-10,-29,South,East
566,2023-02-03,04:48:19,78,26,North,West
593,2023-02-06,12:42:58,-55,139,South,West
210,2023-02-07,06:45:32,61,150,North,West
162,2023-02-13,10:12:50,24,-179,North,East
850,2023-02-17,06:20:05,67,-68,North,East
810,2023-01-03,13:09:30,-78,-107,South,East
827,2023-02-19,14:28:10,-28,77,South,West
119,2023-03-21,20:47:58,-76,150,South,West
444,2023-01-30,15:32:04,-17,-61,South,East
885,2023-03-21,01:17:28,-73,44,South,West
592,2023-03-26,11:35:39,33,5,North,West
242,2023-02-24,09:57:21,20,-125,North,East
339,2023-03-14,13:11:42,0,173,North,West
222,2023-03-04,18:28:48,39,-8,North,East
541,2023-03-05,17:52:58,34,99,North,West
610,2023-02-09,13:46:38,67,-179,North,East
570,2023-02-17,07:57:52,-33,174,South,West
411,2023-01-16,10:03:24,9,17,North,West
652,2023-01-01,13:21:06,-34,41,South,West
386,2023-02-06,03:51:42,45,36,North,West
647,2023-02-25,17:31:26,-81,71,South,West
218,2023-01-27,00:57:01,-54,43,South,West
432,2023-02-05,20:50:36,-52,136,South,West
984,2023-02-18,05:40:35,60,-168,North,East
92,2023-01-05,22:41:54,51,-63,North,East
245,2023-03-08,22:49:56,-51,-121,South,East
543,2023-01-24,03:42:26,-74,141,South,West
980,2023-02-16,03:40:05,30,-16,North,East
100,2023-03-29,23:43:55,-49,-58,South,East
858,2023-02-05,12:44:38,-76,-173,South,East
916,2023-02-12,05:52:27,41,151,North,West
662,2023-02-11,08:28:46,-77,-93,South,East
316,2023-01-19,13:16:25,-87,76,South,West
317,2023-03-08,02:12:02,-72,-180,South,East
442,2023-03-28,19:39:33,11,28,North,West
478,2023-01-31,16:19:25,-88,62,South,West
332,2023-03-11,12:37:06,66,-21,North,East
828,2023-03-02,20:42:26,-89,18,South,West
269,2023-03-15,15:03:00,-1,112,South,West
95,2023-03-20,20:32:07,-70,162,South,West
437,2023-02-03,09:54:01,5,95,North,West
716,2023-03-29,02:00:35,-39,62,South,West
329,2023-02-07,00:02:37,-16,-9,South,East
567,2023-03-10,09:26:37,12,28,North,West
419,2023-01-07,07:49:10,-87,-68,South,East
570,2023-03-18,20:20:30,-34,-99,South,East
993,2023-03-22,05:25:28,78,-33,North,East
998,2023-01-29,19:47:23,56,-105,North,East
165,2023-02-17,18:13:21,48,13,North,West
739,2023-02-26,00:45:36,-32,59,South,West
183,2023-01-04,11:27:27,-71,145,South,West
281,2023-03-14,10:50:45,-29,160,South,West
768,2023-01-22,17:17:55,69,95,North,West
429,2023-03-22,07:25:50,17,110,North,West
847,2023-01-26,17:18:38,-6,48,South,West
338,2023-03-15,03:58:09,72,-101,North,East
994,2023-02-08,11:36:55,-83,-147,South,East
631,2023-02-28,11:37:08,-22,111,South,West
844,2023-02-06,02:18:16,27,-67,North,East
285,2023-01-29,04:01:53,54,146,North,West
520,2023-03-22,08:19:11,-67,-32,South,East
130,2023-03-01,03:25:43,-69,-32,South,East
39,2023-02-10,02:25:37,-16,-27,South,East
711,2023-03-01,21:57:42,64,49,North,West
220,2023-02-08,01:01:53,84,-68,North,East
617,2023-03-22,21:02:43,-13,-13,South,East
542,2023-01-13,17:52:38,71,108,North,West
161,2023-01-20,12:24:46,-9,34,South,West
930,2023-03-22,08:44:38,25,-59,North,East
686,2023-02-02,04:36:39,-44,-155,South,East
531,2023-01-16,03:40:04,-54,38,South,West
517,2023-02-22,16:14:44,-44,20,South,West
346,2023-01-17,17:25:30,-35,130,South,West
59,2023-03-18,17:17:40,-70,70,South,West
651,2023-01-24,04:36:36,-28,69,South,West
173,2023-02-24,13:49:35,-38,-15,South,East
527,2023-01-12,02:33:23,-39,173,South,West
77,2023-01-06,12:56:11,2,-133,North,East
936,2023-01-05,06:02:17,-32,-138,South,East
716,2023-03-08,02:17:26,-42,-116,South,East
598,2023-02-07,11:50:48,-88,-3,South,East
201,2023-02-14,18:51:58,-72,18,South,West
812,2023-02-12,05:31:40,-58,33,South,West
686,2023-03-17,05:43:43,74,-32,North,East
783,2023-02-23,22:22:29,-31,-43,South,East
778,2023-02-04,16:34:45,28,-12,North,East
368,2023-02-02,07:19:25,-65,154,South,West
1,2023-02-26,08:12:23,78,-136,North,East
85,2023-01-14,08:58:45,90,-8,North,East
346,2023-01-01,19:48:38,-64,-60,South,East
922,2023-03-29,14:10:18,45,-26,North,East
144,2023-02-12,20:00:47,-18,-77,South,East
477,2023-04-01,00:24:43,50,-16,North,East
937,2023-01-24,00:07:10,4,38,North,West
989,2023-03-03,05:04:46,-60,-174,South,East
560,2023-02-06,05:31:06,50,49,North,West
986,2023-02-15,22:25:44,-11,-106,South,East
818,2023-01-08,20:13:51,69,-138,North,East
494,2023-04-01,17:58:25,-69,32,South,West
844,2023-03-06,00:40:30,49,-119,North,East
287,2023-01-30,08:34:24,-71,30,South,West
681,2023-03-20,16:07:27,86,20,North,West
459,2023-03-10,07:59:54,88,-140,North,East
377,2023-02-23,21:55:02,-24,64,South,West
865,2023-03-26,21:50:48,34,66,North,West
989,2023-03-15,11:20:36,0,108,North,West
678,2023-03-08,16:50:18,51,-45,North,East
521,2023-01-13,11:31:37,36,12,North,West
315,2023-01-07,20:57:50,-69,-180,South,East
190,2023-02-17,21:59:26,-68,-58,South,East
397,2023-03-15,21:09:24,-12,100,South,West
70,2023-01-02,17:26:48,52,-2,North,East
381,2023-01-14,09:07:40,7,173,North,West
577,2023-03-29,01:46:42,12,-25,North,East
397,2023-03-16,23:44:51,17,-101,North,East
3,2023-03-07,20:05:45,-4,-87,South,East
