message_id,send_date,send_time,content,sender_id,receiver_id
12362,2023-02-23,02:50:33,Hey!,1,540
12363,2023-01-16,10:12:00,LMAO,345,545
12364,2022-07-21,16:40:57,LMAO,776,442
12365,2021-02-23,02:37:22,Shut up grandma!,15,541
12366,2020-08-13,08:43:16,What's Up?,57,53
12367,2021-09-13,01:47:35,What's Up?,223,594
12368,2020-07-08,22:34:26,The cat is stuck in the garage!,854,333
12369,2021-06-16,02:05:19,Pick up your mess next time!,697,777
12370,2022-02-02,21:47:49,Oof that's gotta hurt,553,192
12371,2021-06-03,09:46:34,Congrats on the new baby!,675,619
12372,2022-04-06,06:42:27,Hey!,102,227
12373,2023-03-12,00:37:22,The cat is stuck in the garage!,980,115
12374,2021-05-16,12:12:56,Have you seen my keys?,358,390
12375,2022-07-20,19:40:42,What do you mean?,923,640
12376,2022-06-21,01:35:16,Please do the dishes!,639,597
12377,2022-01-03,17:58:27,"Hey Siri, text Madeline.",26,716
12378,2020-11-24,21:52:34,LOL,156,59
12379,2020-02-16,00:02:45,Sup bro?,7,253
12380,2022-03-03,06:00:30,:),878,923
12381,2021-08-01,14:28:30,Have you seen my keys?,58,899
12382,2021-11-29,01:04:09,Can you pick up milk on your way home?,387,462
12383,2020-02-19,13:39:46,Please do the dishes!,100,489
12384,2022-09-04,03:03:25,Can we talk?,173,1000
12385,2020-03-06,09:24:37,Can you pick up milk on your way home?,450,705
12386,2022-09-11,18:46:29,ROLF!,48,740
12387,2022-12-19,13:04:47,Whatcha doin?,395,394
12388,2022-02-13,14:55:42,The cat is stuck in the garage!,503,854
12389,2021-08-15,17:39:43,What's Up?,383,884
12390,2021-05-03,07:08:05,ROLF!,517,183
12391,2022-01-27,11:58:39,Can you pick up milk on your way home?,253,391
12392,2021-07-17,18:20:09,Yikes…,383,175
12393,2022-12-25,22:41:14,The cat is stuck in the garage!,414,50
12394,2020-01-06,01:03:47,Congrats on the new baby!,492,717
12395,2022-03-20,14:44:55,Congrats on the new baby!,579,334
12396,2022-04-05,22:35:18,What's Up?,464,817
12397,2020-07-27,00:17:34,"Hey girl, hey!",842,115
12398,2023-01-11,18:49:36,"Hey Siri, text Madeline.",120,48
12399,2023-02-06,22:44:49,The cat is stuck in the garage!,960,607
12400,2021-05-31,13:18:43,Yikes…,697,30
12401,2020-01-31,23:01:54,"Hey girl, hey!",49,449
12402,2022-08-13,20:48:57,What do you mean?,229,926
12403,2020-03-18,07:09:26,Whatcha doin?,727,798
12404,2020-08-10,16:40:09,Have you seen my keys?,863,464
12405,2021-01-15,16:22:08,Can you pick up milk on your way home?,454,514
12406,2023-03-08,01:10:37,Pick up your mess next time!,864,290
12407,2022-05-08,06:31:50,I love you!,190,692
12408,2021-07-22,03:43:17,What's Up?,961,602
12409,2020-12-27,15:08:21,Can we talk?,942,624
12410,2020-09-08,23:54:52,I love you!,738,980
12411,2020-08-26,03:04:19,Pick up your mess next time!,460,677
12412,2022-09-10,16:12:20,Congrats on the new baby!,432,906
12413,2022-02-24,03:39:38,What's Up?,559,87
12414,2020-06-21,07:52:07,:),641,862
12415,2020-05-23,03:37:01,"Hey Siri, text Madeline.",200,377
12416,2021-12-18,05:45:39,Yikes…,769,896
12417,2022-07-27,06:21:48,OMG!,315,337
12418,2022-06-21,03:20:30,OMG!,854,596
12419,2022-01-13,02:49:43,"Hey Siri, text Madeline.",973,917
12420,2023-01-26,12:41:12,Can we talk?,447,280
12421,2021-02-09,12:34:13,Yikes…,23,306
12422,2020-05-18,09:59:16,Shut up grandma!,912,127
12423,2020-01-19,12:54:22,OMG!,170,341
12424,2020-05-25,10:19:06,Pick up your mess next time!,234,50
12425,2020-03-07,15:50:50,Yikes…,770,142
12426,2020-11-01,21:31:50,What's Up?,745,6
12427,2022-08-08,18:23:55,LOL,3,74
12428,2020-07-17,13:18:46,OMG!,841,404
12429,2022-03-09,20:27:26,Please do the dishes!,798,857
12430,2020-02-14,08:13:36,Sup bro?,981,690
12431,2022-01-17,17:22:48,U good?,566,419
12432,2021-02-21,22:10:56,LMAO,152,275
12433,2021-11-03,06:06:52,"Hey girl, hey!",1,920
12434,2022-03-28,15:48:12,Whatcha doin?,542,113
12435,2023-03-21,18:50:59,Please do the dishes!,506,913
12436,2020-07-15,06:41:45,Whatcha doin?,923,3
12437,2022-10-27,05:51:43,Hey!,118,390
12438,2021-12-16,19:18:21,"Hey Siri, text Madeline.",217,509
12439,2022-11-18,15:52:03,Pick up your mess next time!,540,802
12440,2021-05-27,06:22:42,OMG!,504,517
12441,2022-03-15,04:00:50,Hey!,995,237
12442,2020-12-17,23:40:44,Oof that's gotta hurt,922,337
12443,2022-10-18,12:21:06,LMAO,923,222
12444,2022-10-07,20:48:28,:),821,444
12445,2021-02-23,07:32:32,Oof that's gotta hurt,609,678
12446,2021-07-01,19:45:02,Can we talk?,729,174
12447,2020-04-01,10:46:31,Sup bro?,265,254
12448,2022-04-30,09:38:06,Congrats on the new baby!,355,40
12449,2020-12-16,01:55:07,Sup bro?,928,123
12450,2021-12-09,00:44:29,Hey!,910,330
12451,2020-12-24,06:25:39,OMG!,759,887
12452,2021-06-11,03:31:47,Congrats on the new baby!,285,109
12453,2021-12-08,16:06:22,What's Up?,436,405
12454,2020-05-29,02:38:12,"Hey Siri, text Madeline.",799,623
12455,2022-04-06,23:05:21,The cat is stuck in the garage!,338,53
12456,2023-01-21,06:10:03,Congrats on the new baby!,904,720
12457,2022-02-02,09:39:07,Hey!,893,615
12458,2023-03-18,21:52:48,:),539,135
12459,2023-03-18,06:52:08,Congrats on the new baby!,152,891
12460,2021-11-03,10:54:34,:),314,110
12461,2020-06-06,14:14:20,ROLF!,45,774
12462,2022-04-23,01:02:26,Hey!,423,36
12463,2020-12-01,20:48:55,Shut up grandma!,243,501
12464,2020-07-01,17:17:22,LMAO,764,894
12465,2022-05-10,04:47:15,Can you pick up milk on your way home?,382,854
12466,2022-06-26,07:06:18,I love you!,313,847
12467,2022-11-27,17:07:15,OMG!,381,462
12468,2020-09-08,14:14:07,Pick up your mess next time!,100,510
12469,2020-04-20,08:40:34,What do you mean?,829,715
12470,2021-07-17,22:51:58,Can we talk?,804,35
12471,2022-09-19,13:55:52,Sup bro?,609,44
12472,2020-05-21,17:07:19,Pick up your mess next time!,469,222
12473,2021-04-25,08:12:10,The cat is stuck in the garage!,65,222
12474,2021-09-16,10:57:24,Shut up grandma!,521,938
12475,2021-04-28,08:15:37,OMG!,783,589
12476,2021-06-24,18:57:05,The cat is stuck in the garage!,468,347
12477,2021-06-14,04:52:20,ROLF!,108,339
12478,2021-11-06,20:33:33,What do you mean?,573,388
12479,2020-11-29,18:27:01,U good?,195,800
12480,2020-09-05,14:42:17,"Hey girl, hey!",77,299
12481,2022-04-01,10:52:38,ROLF!,687,339
12482,2021-05-14,13:32:21,Have you seen my keys?,507,495
12483,2021-05-14,08:29:41,I love you!,493,289
12484,2021-04-22,19:28:06,OMG!,300,336
12485,2021-01-01,11:09:16,What's Up?,427,439
12486,2020-12-30,19:00:24,Congrats on the new baby!,862,356
12487,2022-03-28,21:09:04,"Hey Siri, text Madeline.",507,806
12488,2020-04-07,22:04:23,"Hey Siri, text Madeline.",578,353
12489,2020-06-28,05:35:19,I love you!,251,11
12490,2023-02-03,20:35:12,"Hey girl, hey!",625,690
12491,2022-04-28,13:05:47,LOL,425,187
12492,2022-10-19,20:42:56,"Hey Siri, text Madeline.",942,386
12493,2022-11-14,13:06:22,Can we talk?,326,330
12494,2020-08-10,01:47:46,:),574,870
12495,2020-12-31,10:21:12,LOL,306,563
12496,2021-11-20,00:48:50,U good?,442,59
12497,2020-12-26,20:00:20,Congrats on the new baby!,592,819
12498,2020-09-11,11:38:20,Oof that's gotta hurt,420,937
12499,2020-02-13,01:31:47,Have you seen my keys?,786,151
12500,2022-09-04,21:41:10,What's Up?,923,592
12501,2021-06-05,20:58:06,Please do the dishes!,674,863
12502,2021-12-08,04:35:28,Sup bro?,855,116
12503,2020-03-29,13:57:53,:),680,770
12504,2022-06-19,21:29:48,U good?,420,487
12505,2020-01-21,20:07:24,Have you seen my keys?,340,275
12506,2022-08-16,16:47:33,What do you mean?,116,362
12507,2021-09-29,06:35:01,Yikes…,164,903
12508,2020-09-08,17:59:06,Sup bro?,389,327
12509,2020-09-13,23:32:24,The cat is stuck in the garage!,430,882
12510,2023-01-30,02:51:42,Can we talk?,473,989
12511,2020-09-29,18:43:34,Whatcha doin?,365,656
12512,2020-06-15,22:45:10,Sup bro?,622,926
12513,2021-08-04,02:16:58,LMAO,757,739
12514,2023-01-14,04:26:12,Shut up grandma!,620,883
12515,2020-08-20,19:48:54,What's Up?,506,962
12516,2021-06-05,07:31:31,Sup bro?,824,917
12517,2021-12-12,04:41:52,Please do the dishes!,435,666
12518,2021-08-27,09:55:15,Pick up your mess next time!,2,350
12519,2020-10-30,13:54:38,:),105,253
12520,2021-09-07,11:26:25,Whatcha doin?,891,65
12521,2021-03-27,23:36:55,LMAO,827,769
12522,2022-02-03,12:06:53,Can we talk?,282,482
12523,2020-05-26,22:34:22,Shut up grandma!,891,660
12524,2021-06-29,13:58:44,Oof that's gotta hurt,468,934
12525,2023-01-22,23:16:19,Pick up your mess next time!,535,663
12526,2023-01-10,16:20:34,"Hey girl, hey!",552,500
12527,2021-09-20,22:01:48,LOL,530,550
12528,2020-08-17,05:17:27,Pick up your mess next time!,264,698
12529,2020-03-05,05:09:56,Sup bro?,549,858
12530,2022-03-10,22:45:54,Please do the dishes!,995,132
12531,2021-01-02,05:04:33,:),330,310
12532,2020-06-16,04:35:21,Shut up grandma!,691,790
12533,2020-07-23,13:49:48,The cat is stuck in the garage!,29,858
12534,2020-02-04,17:23:33,Have you seen my keys?,559,107
12535,2021-09-29,18:47:16,Congrats on the new baby!,487,545
12536,2021-05-31,11:41:17,U good?,788,292
12537,2021-07-04,21:23:23,The cat is stuck in the garage!,694,899
12538,2020-11-19,07:51:15,Yikes…,473,871
12539,2021-08-21,23:38:00,Sup bro?,708,254
12540,2020-05-28,23:00:36,Can you pick up milk on your way home?,919,491
12541,2022-02-23,23:54:27,"Hey girl, hey!",373,351
12542,2021-04-01,17:20:14,What do you mean?,422,217
12543,2021-11-18,02:03:59,U good?,423,78
12544,2020-10-20,00:03:49,Have you seen my keys?,541,926
12545,2020-03-23,03:52:47,:),881,143
12546,2021-12-20,14:57:32,Have you seen my keys?,776,135
12547,2022-03-28,13:01:11,ROLF!,957,27
12548,2020-05-15,10:50:15,LOL,992,901
12549,2020-02-03,09:07:29,Hey!,211,257
12550,2021-03-03,11:27:31,Pick up your mess next time!,342,10
12551,2022-04-01,10:26:25,"Hey girl, hey!",609,25
12552,2021-11-15,21:20:51,Have you seen my keys?,745,37
12553,2020-12-09,08:08:32,What do you mean?,583,217
12554,2020-11-18,21:48:10,OMG!,479,67
12555,2021-04-23,02:44:35,Shut up grandma!,488,942
12556,2023-01-28,17:43:16,What's Up?,678,112
12557,2021-06-11,08:25:16,"Hey girl, hey!",753,6
12558,2022-02-02,18:44:57,"Hey Siri, text Madeline.",638,919
12559,2020-02-29,05:31:39,Can you pick up milk on your way home?,180,640
12560,2021-09-13,16:13:27,LMAO,856,181
12561,2021-11-26,00:55:14,Yikes…,32,624
12562,2022-10-04,11:41:22,Shut up grandma!,466,518
12563,2022-12-30,05:24:03,The cat is stuck in the garage!,862,226
12564,2022-05-30,04:18:15,What do you mean?,604,590
12565,2023-01-15,23:38:15,Yikes…,112,223
12566,2021-08-08,05:34:20,:),386,105
12567,2020-01-20,06:51:12,LMAO,426,637
12568,2020-09-05,03:45:31,U good?,658,897
12569,2022-10-25,21:26:50,Have you seen my keys?,586,62
12570,2021-09-24,10:17:47,The cat is stuck in the garage!,523,129
12571,2021-11-24,23:36:16,Can we talk?,467,160
12572,2022-11-16,05:04:48,Hey!,466,479
12573,2021-11-16,00:11:58,"Hey Siri, text Madeline.",826,954
12574,2020-02-04,10:23:30,OMG!,430,388
12575,2022-02-20,11:39:10,What do you mean?,665,93
12576,2021-02-18,22:49:38,Sup bro?,620,79
12577,2022-07-19,20:35:15,OMG!,537,867
12578,2021-10-02,07:18:03,What's Up?,879,486
12579,2022-06-20,03:29:32,The cat is stuck in the garage!,138,999
12580,2021-04-18,00:03:52,Whatcha doin?,788,904
12581,2020-01-25,05:20:54,LOL,234,966
12582,2020-02-20,05:13:04,Have you seen my keys?,798,68
12583,2022-06-02,04:01:09,"Hey Siri, text Madeline.",30,312
12584,2022-08-18,09:52:23,The cat is stuck in the garage!,245,969
12585,2022-09-26,14:48:28,Shut up grandma!,201,158
12586,2020-04-09,01:33:56,Shut up grandma!,761,65
12587,2021-05-11,00:27:25,Whatcha doin?,747,856
12588,2021-06-23,09:07:10,Pick up your mess next time!,118,339
12589,2021-03-09,23:49:06,Have you seen my keys?,136,141
12590,2020-04-17,10:45:45,Yikes…,789,30
12591,2022-12-11,20:14:09,Yikes…,801,947
12592,2021-10-24,15:07:16,LMAO,526,974
12593,2020-08-26,19:36:29,LOL,155,922
12594,2022-06-18,10:40:26,"Hey girl, hey!",864,989
12595,2020-04-06,07:37:58,Can you pick up milk on your way home?,458,199
12596,2022-12-13,09:03:03,The cat is stuck in the garage!,763,443
12597,2020-08-01,22:45:50,"Hey girl, hey!",279,624
12598,2022-08-28,14:33:56,I love you!,2,373
12599,2022-08-26,18:32:12,Yikes…,540,563
12600,2021-09-30,10:46:37,"Hey girl, hey!",721,261
12601,2020-06-30,04:59:18,I love you!,232,552
12602,2020-12-22,21:32:39,I love you!,820,77
12603,2022-09-10,11:37:31,U good?,398,844
12604,2022-01-16,20:55:49,Please do the dishes!,775,83
12605,2022-11-29,00:30:02,Please do the dishes!,930,310
12606,2021-12-03,23:27:44,Shut up grandma!,292,719
12607,2021-03-02,23:39:57,What do you mean?,269,206
12608,2020-12-09,18:55:10,What do you mean?,415,494
12609,2020-03-07,07:56:31,"Hey Siri, text Madeline.",616,34
12610,2022-06-18,14:59:32,Congrats on the new baby!,554,229
12611,2022-12-02,10:19:51,Oof that's gotta hurt,776,213
12612,2022-03-10,12:45:41,LMAO,998,911
12613,2022-10-31,09:20:43,Oof that's gotta hurt,840,797
12614,2021-11-24,23:32:01,"Hey Siri, text Madeline.",958,221
12615,2022-11-03,12:53:09,"Hey girl, hey!",97,785
12616,2020-03-28,11:02:56,I love you!,598,490
12617,2021-06-22,09:06:51,LOL,147,338
12618,2022-06-19,00:19:23,OMG!,150,120
12619,2021-01-21,10:41:59,Can you pick up milk on your way home?,556,16
12620,2020-09-24,13:07:18,The cat is stuck in the garage!,399,463
12621,2022-09-15,11:31:47,OMG!,142,537
12622,2020-10-16,09:33:16,OMG!,978,70
12623,2020-07-15,12:43:11,OMG!,707,780
12624,2022-09-10,06:26:24,:),847,940
12625,2020-08-23,10:29:41,U good?,253,844
12626,2021-04-25,09:49:40,OMG!,921,379
12627,2020-01-22,16:22:47,What do you mean?,706,870
12628,2022-07-08,09:43:35,LOL,848,251
12629,2022-10-24,16:36:01,Please do the dishes!,334,101
12630,2020-12-09,07:16:48,I love you!,40,504
12631,2021-10-05,17:11:06,LMAO,525,342
12632,2022-04-09,07:21:28,:),15,445
12633,2022-10-12,22:40:33,Hey!,808,321
12634,2021-02-18,21:46:19,Whatcha doin?,382,657
12635,2022-01-07,02:20:51,ROLF!,42,970
12636,2020-08-09,10:03:11,U good?,984,689
12637,2021-09-24,04:00:01,U good?,113,189
12638,2022-06-30,22:34:46,Can you pick up milk on your way home?,149,215
12639,2021-07-27,06:36:02,Can we talk?,18,11
12640,2022-12-21,03:23:24,LMAO,615,793
12641,2020-05-15,10:05:51,Whatcha doin?,686,664
12642,2022-08-29,10:47:40,LOL,660,554
12643,2022-04-15,02:03:20,Oof that's gotta hurt,720,394
12644,2020-05-22,14:42:35,Have you seen my keys?,495,560
12645,2021-02-09,16:02:11,Oof that's gotta hurt,819,940
12646,2021-04-21,15:11:57,I love you!,961,495
12647,2020-10-06,22:34:59,Whatcha doin?,822,224
12648,2021-04-28,05:28:13,Oof that's gotta hurt,742,730
12649,2022-07-01,01:41:31,:),922,946
12650,2022-10-09,21:44:01,Yikes…,559,466
12651,2020-02-24,00:40:41,Can we talk?,678,11
12652,2022-09-14,20:39:02,Congrats on the new baby!,999,777
12653,2020-05-04,06:53:32,The cat is stuck in the garage!,799,202
12654,2020-09-02,05:22:46,Congrats on the new baby!,327,101
12655,2023-01-07,08:10:56,LMAO,194,312
12656,2022-08-31,11:00:24,Yikes…,942,474
12657,2023-02-21,15:03:49,Can you pick up milk on your way home?,242,853
12658,2020-04-12,06:02:21,What do you mean?,823,733
12659,2022-11-19,10:30:59,LMAO,248,198
12660,2022-03-16,22:20:11,Whatcha doin?,738,840
12661,2022-01-08,05:34:43,Sup bro?,100,130
12662,2020-01-11,20:54:38,The cat is stuck in the garage!,217,775
12663,2021-03-12,20:32:42,I love you!,90,833
12664,2021-01-09,01:18:51,LMAO,722,836
12665,2020-08-28,06:55:30,Can you pick up milk on your way home?,781,574
12666,2022-12-21,04:06:30,LOL,902,470
12667,2021-10-26,05:44:43,Can we talk?,103,920
12668,2023-01-14,04:35:01,:),557,801
12669,2022-07-07,14:37:03,Can you pick up milk on your way home?,212,321
12670,2020-08-18,23:45:47,"Hey Siri, text Madeline.",969,2
12671,2020-02-05,01:33:07,I love you!,451,452
12672,2021-03-02,03:57:51,Hey!,933,420
12673,2021-12-04,17:17:22,"Hey girl, hey!",753,736
12674,2020-04-04,23:13:35,Congrats on the new baby!,269,905
12675,2022-12-12,18:36:30,ROLF!,590,649
12676,2022-02-02,07:29:46,LOL,281,491
12677,2020-02-14,12:48:13,Whatcha doin?,6,647
12678,2020-11-04,21:55:00,Whatcha doin?,773,482
12679,2020-08-05,12:15:47,Congrats on the new baby!,817,503
12680,2023-02-13,17:16:55,Hey!,569,820
12681,2022-04-01,11:13:32,:),636,307
12682,2023-03-13,12:56:29,LOL,434,705
12683,2022-01-11,08:04:11,LOL,738,922
12684,2022-05-14,10:34:16,U good?,795,625
12685,2020-10-26,23:59:19,Can you pick up milk on your way home?,918,518
12686,2023-02-14,18:11:26,The cat is stuck in the garage!,584,714
12687,2022-03-08,10:14:19,Hey!,128,326
12688,2021-11-08,22:51:07,Can we talk?,114,269
12689,2020-01-06,21:01:53,OMG!,419,980
12690,2020-12-05,18:14:27,Congrats on the new baby!,535,153
12691,2021-09-29,18:20:11,Oof that's gotta hurt,917,889
12692,2020-02-15,17:43:21,LMAO,353,169
12693,2023-03-27,08:16:55,Pick up your mess next time!,38,457
12694,2022-12-23,08:40:36,LMAO,760,355
12695,2022-03-10,19:35:32,Can we talk?,321,303
12696,2022-02-04,23:47:00,Have you seen my keys?,754,229
12697,2022-06-29,19:49:44,Yikes…,737,262
12698,2021-09-06,15:26:19,The cat is stuck in the garage!,150,712
12699,2023-01-11,07:06:49,OMG!,829,478
12700,2020-11-28,02:40:38,Yikes…,382,693
12701,2022-10-28,08:17:48,What's Up?,494,721
12702,2023-01-10,12:35:26,"Hey girl, hey!",365,658
12703,2022-04-26,18:49:27,ROLF!,966,858
12704,2022-10-07,04:23:50,U good?,630,221
12705,2022-05-02,19:39:29,LMAO,600,952
12706,2020-04-07,16:23:43,:),27,632
12707,2021-11-30,02:27:58,Oof that's gotta hurt,370,74
12708,2022-01-25,01:01:36,Sup bro?,618,17
12709,2020-02-24,18:35:02,What's Up?,539,299
12710,2020-03-26,06:47:07,Yikes…,278,333
12711,2020-01-07,02:26:46,:),180,568
12712,2020-12-06,07:46:00,Can we talk?,853,663
12713,2021-12-21,10:48:26,Can we talk?,962,593
12714,2022-11-19,17:04:39,Sup bro?,829,114
12715,2021-01-15,23:31:01,The cat is stuck in the garage!,658,950
12716,2022-08-20,11:57:48,ROLF!,357,340
12717,2020-02-14,17:58:37,The cat is stuck in the garage!,688,789
12718,2021-12-22,12:48:43,Congrats on the new baby!,787,83
12719,2020-03-09,22:46:06,Have you seen my keys?,779,617
12720,2020-10-13,03:05:26,Shut up grandma!,153,854
12721,2020-01-13,02:17:53,Oof that's gotta hurt,934,186
12722,2020-08-12,09:36:18,What's Up?,975,182
12723,2021-01-29,05:18:05,What's Up?,830,103
12724,2020-12-26,04:34:59,Yikes…,840,897
12725,2020-01-16,18:20:52,Whatcha doin?,241,707
12726,2022-11-16,03:54:44,What's Up?,126,653
12727,2020-12-07,13:48:57,U good?,447,286
12728,2022-03-29,03:58:12,Sup bro?,163,525
12729,2020-06-14,10:42:48,Can you pick up milk on your way home?,609,354
12730,2021-08-24,23:02:06,I love you!,901,177
12731,2020-01-23,11:15:25,Pick up your mess next time!,152,145
12732,2020-12-03,10:58:28,What's Up?,15,37
12733,2020-12-13,11:00:32,LMAO,302,860
12734,2022-01-18,16:38:47,Please do the dishes!,141,721
12735,2022-05-01,22:09:42,Whatcha doin?,585,891
12736,2021-02-25,01:46:46,Oof that's gotta hurt,46,142
12737,2021-10-19,04:26:12,Sup bro?,34,145
12738,2021-12-12,00:27:27,:),130,412
12739,2020-12-24,16:38:53,Sup bro?,863,920
12740,2022-05-19,10:17:11,OMG!,410,613
12741,2022-07-27,12:32:11,"Hey Siri, text Madeline.",510,71
12742,2021-09-12,04:57:51,OMG!,54,342
12743,2020-12-12,00:20:09,"Hey Siri, text Madeline.",183,648
12744,2020-01-11,08:54:17,What's Up?,956,668
12745,2022-06-25,15:18:20,Shut up grandma!,705,820
12746,2021-02-28,23:19:43,U good?,378,605
12747,2022-01-18,12:09:21,Pick up your mess next time!,956,225
12748,2020-03-23,12:45:17,Sup bro?,610,177
12749,2022-03-14,23:19:57,Congrats on the new baby!,171,365
12750,2020-12-05,17:10:22,I love you!,515,13
12751,2020-05-19,10:12:56,"Hey girl, hey!",192,236
12752,2020-06-14,01:47:48,The cat is stuck in the garage!,872,552
12753,2021-10-06,22:44:34,Oof that's gotta hurt,850,219
12754,2022-10-03,20:22:29,"Hey girl, hey!",589,848
12755,2022-04-30,21:24:54,Whatcha doin?,322,755
12756,2020-07-04,09:17:42,U good?,415,588
